,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
7227,28,27,43,2,1,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9700171084837916,0.9694009064038671
4898,47,17,35,2,14,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9701086716701975,0.9695359168722439
7120,28,3,31,43,2,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9700199088407438,0.9691657141033636
2415,37,47,6,35,14,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9700222636863628,0.9694756626276372
4912,47,17,5,3,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9700535767686461,0.9695583610208478
6602,28,17,35,31,baseline,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9700245973171564,0.9694541884660124
2301,34,62,2,baseline,57,0.9081359423274974,0.8162524730090508,4459,4359,445,447,0.9698524177942487,0.9692823878104231
4919,47,17,5,62,1,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9703734963356057,0.9700826708566037
7502,17,5,62,2,57,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9699724724911603,0.9694957047020191
3412,37,28,62,31,57,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9699458691001146,0.9693229565189296
235,34,37,28,3,1,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.970092930269754,0.9696233893996622
512,34,37,27,43,1,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9700881569340402,0.9695874231008818
8002,35,62,31,43,baseline,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9699915446191905,0.9693813788981978
7499,17,5,62,43,14,0.9081359423274974,0.8162496802981082,4468,4350,454,438,0.9702146821526972,0.9698105812250023
7182,28,62,31,2,1,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9702270291810774,0.9696988379402691
5077,47,35,5,3,57,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9698298027903774,0.9692610582223147
8009,35,62,31,2,14,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9699883199657303,0.9693112757593314
258,34,37,28,31,14,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9701974132848254,0.9696276506267594
7170,28,62,27,baseline,1,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9699141317213235,0.9694745353564347
8520,27,31,43,1,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9701426153908297,0.9695523989554538
253,34,37,28,31,43,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9702304023383149,0.9696415324325707
8025,35,62,43,57,14,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9698106882326963,0.9691885142247084
6549,6,31,baseline,57,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9699336281458616,0.9693416184814918
7480,17,5,3,1,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9701729313763194,0.9697500808483708
2315,34,27,31,2,baseline,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699363012138614,0.9692254530417459
7155,28,62,27,31,43,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9699740636030647,0.9692304403911767
5007,47,17,62,2,14,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9702141517820622,0.9697148911362155
3327,37,28,5,3,57,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9697547871677801,0.9691930793882749
2298,34,62,43,1,14,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9702601879531698,0.9698610028941884
6562,6,2,baseline,1,14,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9700575227261695,0.969516037554723
7167,28,62,27,2,1,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9699469722710351,0.9694228235107306
3333,37,28,5,62,baseline,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.9699485421681144,0.9695545517218122
2305,34,62,2,57,14,0.9081359423274974,0.8162524730090508,4459,4359,445,447,0.9699368103696709,0.9693829684214377
8522,27,31,2,baseline,1,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.969975187988811,0.9693275720900293
7485,17,5,62,27,baseline,0.9081359423274974,0.8162500628072051,4469,4349,455,437,0.9699114586533237,0.9695107914696512
6568,28,17,35,5,27,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.969888292063992,0.9693985983954527
3339,37,28,5,27,2,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9698536270392962,0.969266282923271
248,34,37,28,27,2,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9698883132788174,0.9692557143839191
7180,28,62,31,43,14,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.970149022268099,0.9695126164869936
3508,37,17,35,62,baseline,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9699230207331639,0.96946229926671
5069,47,17,1,57,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.970292455702596,0.969914837324062
2341,34,27,baseline,1,57,0.9081359423274974,0.8162495359532047,4464,4354,450,442,0.9698552181512009,0.9693853411993352
8529,27,31,baseline,1,14,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9700277371113147,0.969484699797587
7144,28,3,43,57,14,0.9081359423274974,0.8162496802981082,4468,4350,454,438,0.9697931860017452,0.9690995297757306
3498,37,17,35,3,43,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.969917929175069,0.9693009416251857
3341,37,28,5,27,1,0.9081359423274974,0.8162901167716252,4490,4328,476,416,0.9700057161225546,0.969582765212746
6575,28,17,35,5,14,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9700324680173779,0.969549091937375
3483,37,28,baseline,57,14,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9697870973468571,0.9692525424259526
8517,27,31,43,baseline,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9697624669345731,0.9690427328633268
3493,37,17,35,5,57,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9698408132847576,0.9693446447218353
8518,27,31,43,baseline,14,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9699523396218601,0.9692995170712368
244,34,37,28,62,57,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699102069786252,0.9694237891127446
2283,34,62,31,2,14,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.970187781754096,0.9695823446426763
3489,37,17,35,5,43,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9700523250939478,0.9695704105620795
4989,47,17,62,27,baseline,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699967634662379,0.9695420721716701
6617,28,17,35,baseline,14,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9699569644537963,0.969444323028575
923,34,47,3,2,57,0.9081359423274974,0.8162500628072051,4469,4349,455,437,0.9699774155454772,0.9693208757276127
4807,47,28,27,2,57,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9698185165032671,0.9691580602427614
2532,37,47,28,31,57,0.9081359423274974,0.816304680353386,4494,4324,480,412,0.9700553800288048,0.9694409914929274
2560,37,47,17,5,3,0.9081359423274974,0.8162935495436394,4491,4327,477,415,0.9701495526387339,0.969682253553938
5134,47,35,3,31,57,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9698833914393259,0.9691948600881743
7284,17,35,5,3,43,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699453175146544,0.9693647694377847
3289,37,28,35,62,1,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9699957875842695,0.9695457276487498
2550,37,47,17,35,3,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9700002851272534,0.969430977456945
4832,47,28,43,2,57,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.970013204955919,0.9693520030903214
7089,28,3,62,2,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9698281268191713,0.9691381286081968
1296,34,6,62,27,43,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9699804916951595,0.9694641889624658
4829,47,28,31,57,14,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9701201488907362,0.9695313877113076
5160,47,35,62,31,baseline,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9699873652985876,0.9694342485497196
5156,47,35,62,27,57,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9696999044144826,0.9690498395032613
7201,28,62,2,baseline,1,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9700888782381036,0.969623190511967
6627,28,17,5,3,1,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.970175222577462,0.9697311025974181
6637,28,17,5,62,14,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9701716160571449,0.969781723201125
6638,28,17,5,27,31,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9700837866800089,0.9695908809103008
3568,37,17,5,31,57,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9700924847584209,0.9695944550891136
8478,62,31,43,2,1,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9702676767865345,0.9696999435601324
2528,37,47,28,31,43,0.9081359423274974,0.8162935495436394,4491,4327,477,415,0.9702428766556475,0.9696358358019203
6642,28,17,5,27,1,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9701232250404185,0.9697416379834312
6505,6,27,31,baseline,1,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9700164508242044,0.9694817845863302
5117,47,35,3,62,43,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9699614832116055,0.9692877905491313
4811,47,28,27,baseline,14,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.9699423686539245,0.9694246044218836
8482,62,31,43,baseline,57,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9699253543639574,0.9693008211449834
3285,37,28,35,62,31,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9699605285444627,0.9693252040805607
90,34,37,47,43,2,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9701801868466047,0.9695845977619466
3567,37,17,5,31,1,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.970379903212875,0.9699729816683751
5167,47,35,62,43,57,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9699038425310067,0.9692806462469765
7985,35,62,27,31,14,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9698498720152012,0.9691796180562695
