,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
300,easiest-interleaved-25pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9701123842646415,0.9694522877366196
276,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,0.9070030895983522,0.8140100552815502,4480,4327,477,426,0.9696344991077892,0.9689992234707973
295,easiest-interleaved-25pct,hardest-interleaved-50pct,easiest-interleaved-10pct,0.9070030895983522,0.8139838014745463,4463,4344,460,443,0.970048315491948,0.9691634237718838
403,baseline,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9070030895983522,0.8139873761347812,4468,4339,465,438,0.969857806359899,0.9692151989459372
242,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9701163090073397,0.9697446548407952
619,hardest-interleaved-50pct,no-easy-95pct,hardest-interleaved-10pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9704560432212183,0.9700565719387264
197,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,hardest-interleaved-10pct,0.9070030895983522,0.81399440627934,4473,4334,470,433,0.9706450885303148,0.9701935300127501
193,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-easy-90pct,0.9070030895983522,0.813983338987583,4461,4346,458,445,0.9705763524960347,0.9700942005111077
18,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,0.9070030895983522,0.8139848167274926,4465,4342,462,441,0.9695490882207483,0.9689213427096383
767,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9700622112025818,0.969738970204406
746,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9700622112025818,0.969738970204406
63,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,0.9070030895983522,0.8139848167274926,4465,4342,462,441,0.9690814710393874,0.968599860547185
735,no-easy-95pct,no-easy-90pct,hardest-interleaved-10pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9698153979239341,0.9693993243120413
329,easiest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9070030895983522,0.8140100552815502,4480,4327,477,426,0.9700834472428026,0.9696189014505497
192,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-easy-95pct,0.9070030895983522,0.813983338987583,4461,4346,458,445,0.9705763524960347,0.9700942005111077
334,easiest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8140025188901931,4477,4330,474,429,0.9696070895533787,0.9690497201564057
161,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-10pct,0.9070030895983522,0.8140002833341057,4476,4331,473,430,0.9702084874236818,0.969778877285763
626,hardest-interleaved-50pct,no-easy-90pct,hardest-interleaved-10pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9704560432212183,0.9700565719387264
558,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-90pct,0.9069001029866117,0.8137946219916198,4444,4362,442,462,0.9697693405380012,0.969303863634702
741,no-easy-95pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9069001029866117,0.8138001040781696,4478,4328,476,428,0.9702427705815205,0.9699682671422076
3,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.9692853030817844,0.9687556235479582
762,no-easy-90pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9069001029866117,0.8138001040781696,4478,4328,476,428,0.9702427705815205,0.9699682671422076
298,easiest-interleaved-25pct,hardest-interleaved-50pct,no-easy-90pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9703394041111955,0.9697283333820261
297,easiest-interleaved-25pct,hardest-interleaved-50pct,no-easy-95pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9703394041111955,0.9697283333820261
180,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9069001029866117,0.8137886823795498,4447,4359,445,459,0.9703855887860809,0.9698660690456719
665,easiest-interleaved-10pct,no-easy-95pct,no-hard-95pct,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.9691065257481789,0.9680997354853084
290,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,0.9069001029866117,0.8137819117761087,4468,4338,466,438,0.9695689452973182,0.9689417637361517
163,curriculum-reordered-shuffled-00pct,baseline,no-hard-90pct,0.9069001029866117,0.8137778608293561,4457,4349,455,449,0.9688714230531494,0.9683055682474128
284,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,0.9069001029866117,0.8137875300767443,4472,4334,470,434,0.9694917021180542,0.9686388019143366
109,curriculum-reordered-shuffled-20pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137773540026437,4459,4347,457,447,0.9695327103755432,0.969056251613896
675,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9691511405259849,0.9684865886906995
672,easiest-interleaved-10pct,no-easy-90pct,no-hard-95pct,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.9691065257481789,0.9680997354853084
102,curriculum-reordered-shuffled-20pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137773540026437,4459,4347,457,447,0.9695327103755432,0.969056251613896
609,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137854131597007,4449,4357,447,457,0.9704142712300152,0.9698403551049093
88,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-hard-95pct,0.9067971163748713,0.8135716830327367,4457,4348,456,449,0.9691658211851585,0.9682753702575593
544,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,0.9067971163748713,0.8135861428886468,4474,4331,473,432,0.9693334607354315,0.9687085366195937
661,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9695284674104641,0.9688819178190617
98,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-hard-90pct,0.9067971163748713,0.8135945335696101,4441,4364,440,465,0.9698669287348192,0.9693555871723859
386,baseline,hardest-interleaved-50pct,easiest-interleaved-10pct,0.9067971163748713,0.8135713340109837,4460,4345,459,446,0.9700151567198553,0.9692609314463093
352,easiest-interleaved-25pct,easiest-interleaved-50pct,no-hard-95pct,0.9067971163748713,0.8135791486609946,4470,4335,469,436,0.9692696465406427,0.9683784192900011
82,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-easy-95pct,0.9067971163748713,0.8135714285874605,4458,4347,457,448,0.9696619935215014,0.9689585557931405
198,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-hard-95pct,0.9067971163748713,0.8135743651253498,4466,4339,465,440,0.970402984942905,0.9697952886015573
13,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-hard-95pct,0.9067971163748713,0.8135714938884552,4461,4344,460,445,0.9693435165626687,0.9687397202212317
668,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9695284674104641,0.9688819178190617
596,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9067971163748713,0.8135998751494882,4439,4366,438,467,0.9705139384797219,0.9697930831982163
131,curriculum-reordered-shuffled-20pct,hardest-interleaved-10pct,no-hard-90pct,0.9067971163748713,0.8135740817694423,4453,4352,452,453,0.9696726009341992,0.9693410288276879
83,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-easy-90pct,0.9067971163748713,0.8135714285874605,4458,4347,457,448,0.9696619935215014,0.9689585557931405
545,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9067971163748713,0.8135717918825327,4462,4343,461,444,0.9690797526385303,0.9684038499969999
442,baseline,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9067971163748713,0.8135777455412253,4469,4336,468,437,0.9700118259922683,0.969613160362403
186,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,0.9067971163748713,0.8135861428886468,4474,4331,473,432,0.9701902851034927,0.9698137989432458
238,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9067971163748713,0.8135806899487498,4471,4334,470,435,0.9691791865251576,0.9685860624064042
787,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-95pct,0.9067971163748713,0.8135777455412253,4469,4336,468,437,0.9693296420668602,0.9688770047236177
677,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9067971163748713,0.8135979951545909,4479,4326,478,427,0.9700683635019465,0.9695507088352483
185,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,0.9067971163748713,0.8135713340109837,4460,4345,459,446,0.9696060075972835,0.9691768802903947
468,no-easy-80pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,0.9067971163748713,0.813582369411257,4472,4333,471,434,0.9703210320724034,0.9698119600297566
632,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9067971163748713,0.8136007802840599,4480,4325,479,426,0.9705107774707379,0.9700984320596093
265,easiest-interleaved-25pct,baseline,easiest-interleaved-50pct,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9695378443632887,0.9689303422786391
340,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9066941297631308,0.8133991825579849,4481,4323,481,425,0.969428503153202,0.9688379168928758
184,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,0.9066941297631308,0.8133724151341002,4469,4335,469,437,0.9691566563805879,0.9686625521445988
611,hardest-interleaved-50pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9066941297631308,0.8133767012380473,4446,4358,446,460,0.970331915277831,0.9698622124360904
158,curriculum-reordered-shuffled-00pct,baseline,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133754947387124,4471,4333,471,435,0.9694181503184092,0.968912903765026
183,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133880492241504,4477,4327,477,429,0.9691863783509665,0.9686673715895673
659,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-80pct,0.9066941297631308,0.813365393633332,4460,4344,460,446,0.9691248553573205,0.9683189690949806
28,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-hard-95pct,0.9066941297631308,0.8133698880484237,4467,4337,467,439,0.9695203209175123,0.9687979244016707
309,easiest-interleaved-25pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133856113839901,4476,4328,476,430,0.9694730118568811,0.9686229865644691
216,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9066941297631308,0.8133707094995783,4450,4354,450,456,0.9705554771078457,0.9701224808302857
424,baseline,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9696312320246785,0.9691687346329638
417,baseline,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9696312320246785,0.9691687346329638
471,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-10pct,0.9066941297631308,0.8133811502379195,4474,4330,474,432,0.9703816640433829,0.9698920199777834
781,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9066941297631308,0.8133811502379195,4474,4330,474,432,0.9693040145577828,0.9688903666675646
530,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-10pct,0.9065911431513903,0.8131606115548607,4454,4349,455,452,0.9701645515202885,0.9694929593113377
637,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9065911431513903,0.8131703325431738,4471,4332,472,435,0.9702420917071077,0.969706188976788
599,hardest-interleaved-50pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,0.9065911431513903,0.8131644554651606,4467,4336,468,439,0.9701486404012418,0.9695064480241289
187,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-hard-95pct,0.9065911431513903,0.8131593290343844,4459,4344,460,447,0.969320116610258,0.9687510358618812
444,baseline,easiest-interleaved-50pct,no-hard-90pct,0.9065911431513903,0.8131596844545234,4456,4347,457,450,0.968699243530242,0.9683118364194376
569,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9065911431513903,0.8131644554651606,4467,4336,468,439,0.9693954504552362,0.9689583466244511
562,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,0.9065911431513903,0.8131644554651606,4467,4336,468,439,0.9693954504552362,0.9689583466244511
447,baseline,hardest-interleaved-10pct,no-hard-90pct,0.9065911431513903,0.8131606115548607,4454,4349,455,452,0.9694508423643431,0.9689698279086114
434,baseline,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9065911431513903,0.8131740997253168,4473,4330,474,433,0.9693278175918765,0.9687659837337086
702,hardest-interleaved-25pct,no-easy-95pct,no-hard-90pct,0.9065911431513903,0.813171615245283,4445,4358,446,461,0.9698100305731091,0.9692028439400927
337,easiest-interleaved-25pct,no-easy-90pct,no-hard-95pct,0.9065911431513903,0.8131671178081,4469,4334,470,437,0.9694990636624665,0.9687349434294477
709,hardest-interleaved-25pct,no-easy-90pct,no-hard-90pct,0.9065911431513903,0.813171615245283,4445,4358,446,461,0.9698100305731091,0.9692028439400927
10,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,0.9065911431513903,0.813159427946412,4457,4346,458,449,0.9692511472128981,0.9687377434780693
472,no-easy-80pct,hardest-interleaved-50pct,no-hard-95pct,0.9065911431513903,0.8131623454628027,4465,4338,466,441,0.9701937643348575,0.9695003144207662
330,easiest-interleaved-25pct,no-easy-95pct,no-hard-95pct,0.9065911431513903,0.8131671178081,4469,4334,470,437,0.9694990636624665,0.9687349434294477
199,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-hard-90pct,0.9064881565396499,0.8129600150384511,4448,4354,450,458,0.9699445113512893,0.9694049989638477
55,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-hard-95pct,0.9064881565396499,0.8129533000647999,4458,4344,460,448,0.9695277885360515,0.968949796167428
426,baseline,no-easy-90pct,easiest-interleaved-50pct,0.9064881565396499,0.8129544779971055,4462,4340,464,444,0.969639696740011,0.9691441800810109
288,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,0.9064881565396499,0.8129785669013733,4477,4325,479,429,0.9695071465109419,0.9688990524918075
587,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-95pct,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9692561539116913,0.9688369365332307
419,baseline,no-easy-95pct,easiest-interleaved-50pct,0.9064881565396499,0.8129544779971055,4462,4340,464,444,0.969639696740011,0.9691441800810109
673,easiest-interleaved-10pct,no-easy-90pct,no-hard-90pct,0.9064881565396499,0.8129600150384511,4448,4354,450,458,0.9685898174608535,0.9676583235194538
739,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9064881565396499,0.8129590560043753,4467,4335,469,439,0.9694476389257084,0.9690144970521445
101,curriculum-reordered-shuffled-20pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9064881565396499,0.8129558950884617,4464,4338,466,442,0.9695969276520144,0.9691553482203666
666,easiest-interleaved-10pct,no-easy-95pct,no-hard-90pct,0.9064881565396499,0.8129600150384511,4448,4354,450,458,0.9685898174608535,0.9676583235194538
494,no-easy-80pct,no-easy-95pct,no-easy-90pct,0.9064881565396499,0.8129551175279935,4463,4339,465,443,0.9694150741687269,0.9686704944400448
760,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9064881565396499,0.8129590560043753,4467,4335,469,439,0.9694476389257084,0.9690144970521445
582,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9064881565396499,0.8129590560043753,4467,4335,469,439,0.9698329850141868,0.969453940906105
499,no-easy-80pct,no-easy-95pct,no-hard-95pct,0.9064881565396499,0.812953613002737,4460,4342,462,446,0.9694295638944717,0.9687113043877335
237,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9064881565396499,0.8129935016393716,4482,4320,484,424,0.9701250283005771,0.969744496631176
280,easiest-interleaved-25pct,no-easy-80pct,no-hard-95pct,0.9064881565396499,0.8129590560043753,4467,4335,469,439,0.9694065458089179,0.9687137627949294
108,curriculum-reordered-shuffled-20pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9064881565396499,0.8129558950884617,4464,4338,466,442,0.9695969276520144,0.9691553482203666
235,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9064881565396499,0.8129670853531066,4472,4330,474,434,0.9691119143138294,0.968617129971673
506,no-easy-80pct,no-easy-90pct,no-hard-95pct,0.9064881565396499,0.812953613002737,4460,4342,462,446,0.9694295638944717,0.9687113043877335
720,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9063851699279094,0.812761548620374,4443,4358,446,463,0.9695020337380218,0.9689533531286977
326,easiest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9063851699279094,0.8127663696741718,4474,4327,477,432,0.9697569510799704,0.9692067278273646
572,curriculum-reordered-shuffled-30pct,no-easy-90pct,no-hard-95pct,0.9063851699279094,0.8127474793898114,4459,4342,462,447,0.9694606011840249,0.9689406328929537
565,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-hard-95pct,0.9063851699279094,0.8127474793898114,4459,4342,462,447,0.9694606011840249,0.9689406328929537
323,easiest-interleaved-25pct,hardest-interleaved-25pct,no-hard-90pct,0.9063851699279094,0.8127510480484226,4450,4351,453,456,0.9696313593136309,0.968918661228779
776,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.9063851699279094,0.8127486168924525,4453,4348,456,453,0.969596312422078,0.969238220563119
209,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-hard-90pct,0.9063851699279094,0.8127521343226588,4449,4352,452,457,0.9686565380867215,0.9678680740671756
642,hardest-interleaved-50pct,easiest-interleaved-50pct,no-hard-95pct,0.9063851699279094,0.8127482039887235,4461,4340,464,445,0.970193679475556,0.9696081337917906
755,no-easy-95pct,hardest-interleaved-10pct,no-hard-90pct,0.9063851699279094,0.8127486168924525,4453,4348,456,453,0.969596312422078,0.969238220563119
333,easiest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9063851699279094,0.8127663696741718,4474,4327,477,432,0.9697569510799704,0.9692067278273646
84,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,0.9063851699279094,0.8127494805342147,4463,4338,466,443,0.9693352427807647,0.968676921707205
602,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.9702558813436147,0.9695799987792021
616,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9062821833161689,0.8125483563483958,4467,4333,471,439,0.9704617500092497,0.9701141928335899
85,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9062821833161689,0.8125413814249026,4458,4342,462,448,0.9692409216670576,0.9685407332486561
647,hardest-interleaved-50pct,hardest-interleaved-10pct,no-hard-80pct,0.9062821833161689,0.8125639395161118,4475,4325,479,431,0.9696028253734743,0.9689563191707877
473,no-easy-80pct,hardest-interleaved-50pct,no-hard-90pct,0.9062821833161689,0.8125467357499118,4448,4352,452,458,0.9696511315308992,0.9690276929309302
623,hardest-interleaved-50pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9062821833161689,0.8125483563483958,4467,4333,471,439,0.9704617500092497,0.9701141928335899
144,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9061791967044284,0.8123618147737128,4476,4323,481,430,0.9694856346779912,0.9688047994240812
591,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,no-hard-90pct,0.9061791967044284,0.8123366222300441,4452,4347,457,454,0.9695385656673522,0.96916671823139
243,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9061791967044284,0.812339286714217,4464,4335,469,442,0.9691446063597635,0.9685494609039459
492,no-easy-80pct,hardest-interleaved-25pct,no-hard-90pct,0.9061791967044284,0.8123427360939892,4446,4353,451,460,0.9696708401036912,0.9691069734824265
225,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-hard-95pct,0.9061791967044284,0.8123383061377087,4463,4336,468,443,0.9696302773575357,0.9690070393576045
239,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9061791967044284,0.8123361919840452,4460,4339,465,446,0.9685564889701578,0.9680531327130725
58,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,0.9061791967044284,0.8123366222300441,4452,4347,457,454,0.9702648764295821,0.9698286243614606
252,curriculum-reordered-shuffled-00pct,hardest-interleaved-10pct,no-hard-80pct,0.9061791967044284,0.8123566802024897,4474,4325,479,432,0.9693142401036233,0.9689947493580419
452,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,0.9061791967044284,0.8123357631064916,4459,4340,464,447,0.9703577125055116,0.9698575472925732
123,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9061791967044284,0.812335303923938,4456,4343,461,450,0.9690187600155192,0.968385538386918
266,easiest-interleaved-25pct,baseline,hardest-interleaved-10pct,0.9061791967044284,0.812364589094617,4477,4322,482,429,0.9699291730325286,0.9694058779137811
140,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,easiest-interleaved-10pct,0.9061791967044284,0.8123416616902935,4466,4333,471,440,0.9696047559225852,0.9687156473061556
99,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,no-hard-80pct,0.9061791967044284,0.8123354721404895,4458,4341,463,448,0.9694911293177685,0.9690630669799747
232,curriculum-reordered-shuffled-00pct,no-easy-90pct,no-hard-95pct,0.9061791967044284,0.8123383061377087,4463,4336,468,443,0.9696302773575357,0.9690070393576045
355,easiest-interleaved-25pct,hardest-interleaved-10pct,no-hard-95pct,0.9060762100926879,0.8121544501977712,4475,4323,481,431,0.9700509461302971,0.9694247981223081
70,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,easiest-interleaved-10pct,0.9060762100926879,0.8121303389826244,4452,4346,458,454,0.9702690769650104,0.9695962115887503
29,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-hard-90pct,0.9060762100926879,0.812131689416314,4450,4348,456,456,0.9690323375037719,0.9683881032913844
747,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9060762100926879,0.8121304515226022,4460,4338,466,446,0.96922602885963,0.9686294853675719
742,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9060762100926879,0.8121350029538369,4465,4333,471,441,0.9695063191327514,0.9690100582474851
768,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9060762100926879,0.8121304515226022,4460,4338,466,446,0.96922602885963,0.9686294853675719
763,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9060762100926879,0.8121350029538369,4465,4333,471,441,0.9695063191327514,0.9690100582474851
461,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-hard-95pct,0.9060762100926879,0.8121293472078419,4455,4343,461,451,0.9694225205724406,0.9688646134021623
539,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-hard-90pct,0.9060762100926879,0.812139048836596,4444,4354,450,462,0.9698642344519939,0.9693988587662377
384,baseline,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9059732234809474,0.8119293863426481,4446,4351,453,460,0.968719588547796,0.9681917548184171
325,easiest-interleaved-25pct,no-easy-95pct,no-easy-90pct,0.9059732234809474,0.8119325546468142,4467,4330,474,439,0.9693771420609202,0.9686227865831083
597,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-95pct,0.9059732234809474,0.8119234260232667,4454,4343,461,452,0.9701736314655575,0.9694579037622468
598,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-90pct,0.9059732234809474,0.8119234260232667,4454,4343,461,452,0.9701736314655575,0.9694579037622468
267,easiest-interleaved-25pct,baseline,no-hard-95pct,0.9059732234809474,0.811940051254169,4471,4326,478,435,0.9693553756500647,0.9686189227419157
105,curriculum-reordered-shuffled-20pct,no-easy-95pct,no-hard-95pct,0.9059732234809474,0.8119234260232667,4454,4343,461,452,0.9695674178298898,0.9689599334083044
435,baseline,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9059732234809474,0.8119237535144779,4458,4339,465,448,0.9687237254387482,0.9682705354505627
559,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-80pct,0.9059732234809474,0.8119233011500954,4455,4342,462,451,0.9693720292879999,0.9689699249226787
387,baseline,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9059732234809474,0.8119396441739017,4440,4357,447,466,0.9705365534835932,0.969922181444982
732,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9059732234809474,0.8119254464543324,4461,4336,468,445,0.9693975507229503,0.9688726859017519
112,curriculum-reordered-shuffled-20pct,no-easy-90pct,no-hard-95pct,0.9059732234809474,0.8119234260232667,4454,4343,461,452,0.9695674178298898,0.9689599334083044
145,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9059732234809474,0.8119379702353267,4470,4327,477,436,0.9695851534239199,0.968968432596056
348,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.905870236869207,0.8117207476838216,4462,4334,470,444,0.9692105420370917,0.9684761943225926
578,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.905870236869207,0.8117198400609743,4461,4335,469,445,0.9690965759950686,0.9685571056384508
119,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.905870236869207,0.8117196975071392,4449,4347,457,457,0.968590220542536,0.9681590873659698
808,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-80pct,0.905870236869207,0.811767853905969,4482,4314,490,424,0.9689825250937442,0.9686768022753033
