,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
3673,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.9690723910941181,0.9686025545789884
3537,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9066941297631308,0.8133749962464035,4447,4357,447,459,0.9700591562677251,0.969631175192744
3678,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-80pct,0.9066941297631308,0.8133791269163674,4473,4331,473,433,0.9691834719198874,0.9688135303452361
3533,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-50pct,no-hard-80pct,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9700090680649669,0.9696478170132099
5837,baseline,no-easy-80pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133906252531744,4478,4326,478,428,0.969791446386063,0.969378671083533
5536,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133991825579849,4481,4323,481,425,0.9698048541557128,0.9694096003233884
2035,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-90pct,0.9066941297631308,0.8133658632563265,4456,4348,456,450,0.970380327509383,0.9699745072227419
3658,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133655387470015,4457,4347,457,449,0.9694084763580288,0.9689792866911064
8184,easiest-interleaved-10pct,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-80pct,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.9696796018265796,0.9689917441288399
3697,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133754947387124,4471,4333,471,435,0.9699624378787484,0.969677262507787
6812,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9066941297631308,0.8133856113839901,4476,4328,476,430,0.9705754402585426,0.9700616182506476
4957,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,no-hard-80pct,0.9066941297631308,0.8133664912343572,4463,4341,463,443,0.9700342076330603,0.9695647534564492
5086,easiest-interleaved-25pct,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-95pct,no-hard-80pct,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9698237989947907,0.9691471970966204
4797,easiest-interleaved-25pct,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9066941297631308,0.8133933394794117,4479,4325,479,427,0.9699408836161466,0.9693819714017429
6604,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9066941297631308,0.8133658632563265,4456,4348,456,450,0.9701077806475309,0.9696928596081
5210,easiest-interleaved-25pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9066941297631308,0.8133671332828761,4464,4340,464,442,0.9704821586712797,0.9700146771612048
2026,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133791269163674,4473,4331,473,433,0.9703436470762746,0.9700195720003674
2665,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9066941297631308,0.8133663258280066,4455,4349,455,451,0.9705545012258775,0.9700509554648136
4811,easiest-interleaved-25pct,no-easy-80pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8134023114280791,4482,4322,482,424,0.9699623954490976,0.9695932722644833
1437,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133720003750501,4449,4355,449,457,0.9695477941163991,0.969135419290147
