,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
8190,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.969421799268377,0.9688095424194563
1223,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,0.9070030895983522,0.8139835011377771,4462,4345,459,444,0.9695953789697606,0.9689014790148023
4130,curriculum-reordered-shuffled-00pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9696814899460396,0.9692628397151922
256,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9694432262420262,0.9687886752423553
2697,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9070030895983522,0.8139897734915359,4470,4337,467,436,0.9693721990066031,0.9685202868922063
4081,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9699863257721433,0.969542092969625
7887,hardest-interleaved-50pct,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139846008796774,4456,4351,453,450,0.9698693472249142,0.9693585015503541
926,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139870159883807,4453,4354,450,453,0.9699882138916034,0.9695135354007716
5439,easiest-interleaved-25pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139981860519769,4475,4332,472,431,0.969576625064111,0.969008472652485
2294,curriculum-reordered-shuffled-20pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,0.9070030895983522,0.8139873761347812,4468,4339,465,438,0.9698879101971348,0.9693502525311031
4095,curriculum-reordered-shuffled-00pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9696814899460396,0.9692628397151922
3732,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9070030895983522,0.8139838014745463,4463,4344,460,443,0.9699503878579239,0.9692078357228825
3549,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,0.9070030895983522,0.8139833150193088,4460,4347,457,446,0.969580634666111,0.9689314059869891
2329,curriculum-reordered-shuffled-20pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,0.9070030895983522,0.8139873761347812,4468,4339,465,438,0.9698879101971348,0.9693502525311031
1596,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9694202718009486,0.9687508613353563
742,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-90pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9696621420252791,0.9689747247733905
4831,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.81399622703619,4474,4333,471,432,0.9694808189126264,0.9688467460115213
1850,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9694051880600927,0.968997728658122
2458,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.81399622703619,4474,4333,471,432,0.9694222023500596,0.9686770978002524
8398,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139955762523018,4447,4360,444,459,0.9699921386343014,0.9695904001012826
1521,curriculum-reordered-shuffled-20pct,no-easy-80pct,easiest-interleaved-10pct,no-easy-90pct,no-hard-95pct,0.9070030895983522,0.8139842400027586,4464,4343,461,442,0.9694226690762182,0.9686299611198061
1841,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.8139852677585523,4455,4352,452,451,0.9694606860433266,0.9688997202572449
4406,easiest-interleaved-25pct,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9070030895983522,0.8139880973331899,4452,4355,449,454,0.969380791010888,0.9686485245596499
741,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9696621420252791,0.9689747247733905
832,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9700532585462652,0.9693749552757367
5450,easiest-interleaved-25pct,no-easy-95pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9700478063361385,0.9695115764188006
6272,baseline,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9695282340473848,0.9688832397115542
2114,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9694476177108831,0.9688712330888588
6431,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139921702547658,4449,4358,446,457,0.969968271955732,0.9695874055010864
7589,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139880973331899,4452,4355,449,454,0.9699601254627801,0.9695754520136015
5151,easiest-interleaved-25pct,hardest-interleaved-50pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9070030895983522,0.81399440627934,4473,4334,470,433,0.9702045626809835,0.9696424010182347
6038,baseline,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.8139842400027586,4464,4343,461,442,0.9692141485574088,0.9685420274200998
7294,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-95pct,hardest-interleaved-10pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9704026242908732,0.9698675929172731
1802,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9694297336130749,0.968904550502195
5165,easiest-interleaved-25pct,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8140048927280676,4478,4329,475,428,0.9704272122735063,0.9699175665475253
1820,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.8139852677585523,4455,4352,452,451,0.9694606860433266,0.9688997202572449
3942,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.8139873761347812,4468,4339,465,438,0.9692956983462279,0.9685214132781188
2229,curriculum-reordered-shuffled-20pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139880973331899,4452,4355,449,454,0.9699561795052567,0.969616854329638
471,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139906744688212,4450,4357,447,456,0.9700456212091229,0.9696629950672546
1617,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9694202718009486,0.9687508613353563
5186,easiest-interleaved-25pct,hardest-interleaved-50pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8140048927280676,4478,4329,475,428,0.9704272122735063,0.9699175665475253
6648,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9070030895983522,0.8139848167274926,4465,4342,462,441,0.9693045449284179,0.968579824133838
7312,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9702526991198055,0.9696966323711891
7195,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,0.9070030895983522,0.81399440627934,4473,4334,470,433,0.969936173924909,0.9693792550036412
364,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-easy-95pct,no-hard-95pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9701455218219089,0.9695154068996918
371,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-easy-90pct,no-hard-95pct,0.9070030895983522,0.8139855316540382,4466,4341,463,440,0.9701455218219089,0.9695154068996918
2564,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.81399440627934,4473,4334,470,433,0.969511007609164,0.9688154903980579
4254,easiest-interleaved-25pct,baseline,no-easy-80pct,no-easy-90pct,no-hard-95pct,0.9070030895983522,0.8140048927280676,4478,4329,475,428,0.9695240335119565,0.9687696605701221
7230,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,0.9070030895983522,0.81399440627934,4473,4334,470,433,0.969936173924909,0.9693792550036412
7483,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9070030895983522,0.8139838014745463,4463,4344,460,443,0.9694045940449815,0.9687795309558591
8363,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139955762523018,4447,4360,444,459,0.9699921386343014,0.9695904001012826
1514,curriculum-reordered-shuffled-20pct,no-easy-80pct,easiest-interleaved-10pct,no-easy-95pct,no-hard-95pct,0.9070030895983522,0.8139842400027586,4464,4343,461,442,0.9694226690762182,0.9686299611198061
7301,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-90pct,hardest-interleaved-10pct,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9704026242908732,0.9698675929172731
7006,no-easy-80pct,easiest-interleaved-10pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9694087097211083,0.9686686263451381
6078,baseline,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9070030895983522,0.8139938041832298,4448,4359,445,458,0.9699185656198309,0.9692649669953465
4247,easiest-interleaved-25pct,baseline,no-easy-80pct,no-easy-95pct,no-hard-95pct,0.9070030895983522,0.8140048927280676,4478,4329,475,428,0.9695240335119565,0.9687696605701221
7027,no-easy-80pct,easiest-interleaved-10pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9694087097211083,0.9686686263451381
615,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,baseline,no-easy-95pct,no-easy-90pct,0.9070030895983522,0.8139897734915359,4470,4337,467,436,0.9697150730146402,0.9690846434058535
7610,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.9070030895983522,0.8139880973331899,4452,4355,449,454,0.9699601254627801,0.9695754520136015
2284,curriculum-reordered-shuffled-20pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-95pct,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9699653018801766,0.9694576697337345
4279,easiest-interleaved-25pct,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9070030895983522,0.8139842400027586,4464,4343,461,442,0.9705970581656203,0.9700212176431215
216,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-50pct,no-hard-95pct,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9701909427630799,0.9695558905260657
3921,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9070030895983522,0.8139873761347812,4468,4339,465,438,0.9692956983462279,0.9685214132781188
720,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-50pct,no-hard-95pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.9695942970136654,0.968961894697129
6415,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137778608293561,4457,4349,455,449,0.9699386136298296,0.9695511772110724
6862,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137815451504253,4452,4354,450,454,0.9704536883755993,0.9699869285090805
7489,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9694141831460602,0.9688622368862473
4252,easiest-interleaved-25pct,baseline,no-easy-80pct,no-easy-90pct,easiest-interleaved-50pct,0.9069001029866117,0.8137892801680335,4473,4333,471,433,0.9698305665240918,0.969289699555722
1892,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9069001029866117,0.8137968780651806,4443,4363,441,463,0.9699985455115707,0.9694099866611063
6227,baseline,hardest-interleaved-50pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137805320423392,4453,4353,451,453,0.9699986303708724,0.9696178091475949
4245,easiest-interleaved-25pct,baseline,no-easy-80pct,no-easy-95pct,easiest-interleaved-50pct,0.9069001029866117,0.8137892801680335,4473,4333,471,433,0.9698305665240918,0.969289699555722
4785,easiest-interleaved-25pct,no-easy-80pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9695731882623971,0.9689074806291593
253,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9694893048427845,0.968963033651004
7510,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9694141831460602,0.9688622368862473
6138,baseline,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.9706206278366344,0.9701333009223947
4788,easiest-interleaved-25pct,no-easy-80pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-95pct,0.9069001029866117,0.8138026836049754,4479,4327,477,427,0.9699951511395077,0.969377353631555
6793,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9069001029866117,0.8137905241475272,4446,4360,444,460,0.9699588313584311,0.969329244477294
1973,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.970114229954451,0.9696868117092576
1994,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.970114229954451,0.9696868117092576
4806,easiest-interleaved-25pct,no-easy-80pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9695731882623971,0.9689074806291593
3347,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9069001029866117,0.8137819117761087,4468,4338,466,438,0.9693797514844439,0.9686171489182971
4809,easiest-interleaved-25pct,no-easy-80pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-95pct,0.9069001029866117,0.8138026836049754,4479,4327,477,427,0.9699951511395077,0.969377353631555
377,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9700154112977601,0.9694084827478775
5273,easiest-interleaved-25pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,easiest-interleaved-50pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9696157239873145,0.9688512987345742
7980,hardest-interleaved-50pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9700897268311195,0.9696135390740969
7955,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.813778321443134,4456,4350,454,450,0.970449318121568,0.9700589067224044
5713,baseline,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9693428801179069,0.9685498045450773
2751,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9696720281339135,0.9690573139115927
4482,easiest-interleaved-25pct,baseline,no-easy-95pct,no-easy-90pct,easiest-interleaved-50pct,0.9069001029866117,0.8137892801680335,4473,4333,471,433,0.9697248106194966,0.9691256634066484
4481,easiest-interleaved-25pct,baseline,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9695989218456016,0.9689813550062332
4049,curriculum-reordered-shuffled-00pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137805320423392,4453,4353,451,453,0.9699908445299524,0.9696103713164843
5681,baseline,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137789201855172,4455,4351,453,451,0.9699899535072858,0.969520255575127
786,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-95pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9694617043549454,0.9687961131457428
5913,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9069001029866117,0.8137854131597007,4449,4357,447,457,0.969372199006603,0.9687770805946374
996,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-95pct,0.9069001029866117,0.8137831090549137,4469,4337,467,437,0.9694258725148529,0.9687619817178614
1701,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9069001029866117,0.8137931950188249,4475,4331,473,431,0.9703749389437325,0.9700069173042513
5263,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-90pct,0.9069001029866117,0.8137826963744116,4451,4355,449,455,0.9694339341485031,0.9687324419517397
1424,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137819117761087,4468,4338,466,438,0.9693794756917137,0.9688853238045494
3916,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.969354314908795,0.9685991900286154
7062,no-easy-80pct,easiest-interleaved-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.813778321443134,4456,4350,454,450,0.969360339919207,0.9688883997952915
5054,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,0.9069001029866117,0.8137911684796282,4474,4332,472,432,0.9698205743413306,0.9691890350642469
874,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137911684796282,4474,4332,472,432,0.969469362906913,0.9687947077607149
4074,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.9695021398121486,0.9689851726045087
3901,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.9069001029866117,0.8137805320423392,4453,4353,451,453,0.9699052851391337,0.9693616307356128
3566,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9699213871916086,0.9694267661334314
319,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.9691938459695055,0.9686863965158443
3937,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.969354314908795,0.9685991900286154
5077,easiest-interleaved-25pct,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,no-hard-90pct,0.9069001029866117,0.8137839857116492,4450,4356,448,456,0.969934179731322,0.9692162701335025
1808,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.969366661937175,0.9689050415817105
2702,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9069001029866117,0.8137875300767443,4472,4334,470,434,0.9693153644893693,0.9684528044942989
5134,easiest-interleaved-25pct,hardest-interleaved-50pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9069001029866117,0.8137796570530129,4454,4352,452,452,0.9700695939618195,0.9695495887438794
6091,baseline,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-90pct,hardest-interleaved-10pct,0.9069001029866117,0.8137844445269523,4470,4336,468,436,0.9703538514072896,0.9697689038078273
1829,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.969366661937175,0.9689050415817105
2579,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-easy-90pct,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.9697016016005143,0.9690801204697598
6084,baseline,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-95pct,hardest-interleaved-10pct,0.9069001029866117,0.8137844445269523,4470,4336,468,436,0.9703538514072896,0.9697689038078273
6260,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9067971163748713,0.8135750266750613,4452,4353,451,454,0.969285494015213,0.9686551334587523
1699,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9067971163748713,0.8135777455412253,4469,4336,468,437,0.9698881435602144,0.9694433058530344
6712,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9694563370041204,0.9688448069652204
8428,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-90pct,0.9067971163748713,0.8135801870943892,4448,4357,447,458,0.969927263698243,0.969578188665708
7371,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9067971163748713,0.8135806899487498,4471,4334,470,435,0.9704922781429933,0.9701433837409439
3411,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9067971163748713,0.8135777455412253,4469,4336,468,437,0.9695388626749077,0.9688897683088329
7372,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9700207998634104,0.9694571780651537
1591,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,0.9067971163748713,0.8135764805828881,4468,4337,467,438,0.9694977695581173,0.9688679878918253
