,model 1,model 2,model 3,model 4,acc,mcc,tp,tn,fp,fn,auroc,auprc
2992,27,31,43,1,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9700701667621051,0.9694391735249882
3012,27,43,1,57,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.9697013894522605,0.969138203131974
2773,5,62,31,43,0.9082389289392379,0.8164684669203716,4480,4339,465,426,0.9701385633591793,0.9696350656439466
1447,47,17,27,31,0.9082389289392379,0.8165050022557666,4493,4326,478,413,0.9701088626036259,0.9695855499944563
1870,6,35,27,1,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9696994376883239,0.9691860936774919
2344,28,1,57,14,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9699500484207174,0.9695429563814422
2141,28,35,3,1,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9698166920282834,0.9692530786283173
2679,35,27,31,14,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9697243651081635,0.9689965513760218
2965,62,31,baseline,57,0.9082389289392379,0.8164576338936851,4472,4347,457,434,0.9697531960558754,0.9691562866694365
2659,35,62,43,2,0.9082389289392379,0.8164585027631786,4473,4346,458,433,0.9698217411567273,0.9691194373896583
1489,47,35,3,2,0.9082389289392379,0.8164852263927599,4487,4332,472,419,0.9697964530848563,0.9690513715055069
2411,17,5,62,43,0.9082389289392379,0.8164576338936851,4472,4347,457,434,0.9701643393720345,0.969756297729863
2416,17,5,62,14,0.9082389289392379,0.8164606564069807,4475,4344,460,431,0.9701126176277208,0.9697579392079114
1993,6,62,2,baseline,0.9082389289392379,0.8164558590266284,4469,4350,454,437,0.9698152494201564,0.9692315944111727
1699,6,28,17,27,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.96988254284631,0.9694025394155387
2214,28,5,43,14,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9700059282708084,0.969552926442257
2789,5,62,baseline,57,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9696729615862307,0.9692494728232413
2731,5,3,62,31,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9699085946518953,0.9693236697773475
2651,35,62,27,57,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9693665346482226,0.9686668497812161
3041,31,baseline,1,57,0.9082389289392379,0.8164585027631786,4473,4346,458,433,0.9699708389496048,0.9694561046084337
1472,47,17,1,57,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9702115423585388,0.96984454240656
1955,6,3,31,2,0.9082389289392379,0.8164772115164344,4484,4335,469,422,0.9698698988103744,0.9690580751034414
2503,17,62,baseline,1,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.9701105597896575,0.9698079406727508
2456,17,3,27,baseline,0.9082389289392379,0.8164558590266284,4469,4350,454,437,0.9696113113036323,0.9689987652946888
1520,47,35,2,baseline,0.9082389289392379,0.8164772115164344,4484,4335,469,422,0.9697786114166989,0.9691373298461295
3059,baseline,1,57,14,0.9082389289392379,0.8164553688471793,4467,4352,452,439,0.9698389675949481,0.9694125963793299
920,37,28,62,43,0.9082389289392379,0.8164725618300297,4482,4337,467,424,0.9699190323459896,0.9693365788871386
954,37,17,35,5,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9698856826404684,0.969404341914108
1001,37,17,31,baseline,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9700725428225493,0.9695173506498936
768,37,47,31,57,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.969969184193224,0.9693330406514721
1229,37,43,57,14,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.9697890915404441,0.9691693078985506
999,37,17,31,43,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.9702162732646017,0.9696256525091529
997,37,17,27,57,0.9082389289392379,0.8164576338936851,4472,4347,457,434,0.9696161058541715,0.9690436619308007
343,34,28,5,43,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9701411515678775,0.9697097494304878
793,37,6,28,2,0.9082389289392379,0.8164912633072453,4489,4330,474,417,0.9699122860315139,0.9692899456109553
1082,37,5,3,57,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9695923664645543,0.9689986840193813
981,37,17,3,1,0.9082389289392379,0.8164684669203716,4480,4339,465,426,0.9700734762748667,0.9696303919603597
187,34,47,3,57,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.9699210265395769,0.9693300405507155
835,37,6,3,2,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9697373697961305,0.9689491344849559
359,34,28,62,31,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9701120660422606,0.9695584420768161
1097,37,5,27,57,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9695158658041794,0.9689188000703068
847,37,6,62,14,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.9699821888811913,0.9694789099978054
126,34,47,6,27,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.969983355696588,0.9694536728388607
1102,37,5,31,1,0.9082389289392379,0.8165013593549274,4492,4327,477,414,0.9702523172529482,0.9697989712956144
848,37,6,27,31,0.9082389289392379,0.8164912633072453,4489,4330,474,417,0.9698847279733257,0.9692142352889852
117,34,37,1,57,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9699793248797629,0.969556056106115
374,34,28,31,2,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9701119175384829,0.9694291860612545
964,37,17,35,14,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9699098887562444,0.9693695786228486
859,37,6,31,57,0.9082389289392379,0.8164684669203716,4480,4339,465,426,0.9698741629902788,0.9692709652735532
1168,37,62,31,14,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9700626142842642,0.9694552826125818
571,34,3,27,baseline,0.9082389289392379,0.8164555446337083,4468,4351,453,438,0.9696405241182016,0.9689945535038115
573,34,3,27,57,0.9082389289392379,0.8164565688541273,4462,4357,447,444,0.9695190480279887,0.9688554453987314
612,34,62,43,57,0.9082389289392379,0.8164612334093624,4457,4362,442,449,0.9698432954193288,0.969309116506233
1189,37,27,31,14,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.969853075453836,0.9691281760919785
629,34,27,31,14,0.9082389289392379,0.8164585027631786,4473,4346,458,433,0.9699867500686512,0.9693567802141299
632,34,27,43,1,0.9082389289392379,0.8164553316623647,4466,4353,451,440,0.9700554861029315,0.9695746361654061
633,34,27,43,57,0.9082389289392379,0.8164600233542519,4458,4361,443,448,0.9696647514488029,0.9690721318323966
642,34,27,1,57,0.9082389289392379,0.816456051674616,4463,4356,448,443,0.9697947134691738,0.9693397297945613
643,34,27,1,14,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.969998121215063,0.9695557876102527
279,34,6,3,14,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9699216841991641,0.9693403027365921
613,34,62,43,14,0.9082389289392379,0.8164556730802303,4464,4355,449,442,0.9700836169614058,0.9695898022964717
657,34,31,1,57,0.9082389289392379,0.8164553688471793,4467,4352,452,439,0.9701812688026998,0.9696966597357963
296,34,6,31,2,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9701057228094674,0.9694530861508036
749,37,47,62,27,0.9082389289392379,0.8164912633072453,4489,4330,474,417,0.9697740926588897,0.9691521234578084
599,34,62,27,baseline,0.9082389289392379,0.8164556730802303,4464,4355,449,442,0.9697070962402916,0.9691670400270143
592,34,3,baseline,14,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9698519086384394,0.9692812869285569
1065,37,35,2,baseline,0.9082389289392379,0.8164912633072453,4489,4330,474,417,0.9696111840146799,0.9688685996937286
304,34,6,43,57,0.9082389289392379,0.8164572246151464,4461,4358,446,445,0.9698572547744388,0.9693701931811094
581,34,3,43,2,0.9082389289392379,0.8164553316623647,4466,4353,451,440,0.9699169957227517,0.9691100362759694
732,37,47,5,27,0.9082389289392379,0.8165087839488756,4494,4325,479,412,0.9698887375753255,0.9693845060811597
312,34,6,baseline,14,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.969977882271636,0.9694912617945802
1070,37,35,baseline,57,0.9082389289392379,0.8164704450319572,4481,4338,466,425,0.9694690658993574,0.9688543557769614
222,34,47,1,57,0.9082389289392379,0.8164556730802303,4464,4355,449,442,0.9701789988163825,0.9697919535942681
862,37,6,43,baseline,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9698777907254215,0.9693274785103221
172,34,47,5,27,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9700608322389311,0.969633235249352
1194,37,27,43,14,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9697542780119704,0.9690877214689728
1393,47,28,31,14,0.9082389289392379,0.8164978552363732,4491,4328,476,415,0.9702018259685077,0.9696174415381461
67,34,37,5,27,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.969871426277803,0.9693557000374795
930,37,28,27,1,0.9082389289392379,0.8164881754777659,4488,4331,473,418,0.9698409193588846,0.9693519964735515
456,34,17,baseline,14,0.9082389289392379,0.8164576338936851,4472,4347,457,434,0.9701193002977204,0.9697050501519285
464,34,35,5,43,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9700240881613468,0.9695542292728585
453,34,17,2,14,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9701409818492743,0.9695969230534294
1383,47,28,27,2,0.9082389289392379,0.8164944898903322,4490,4329,475,416,0.9698208713488861,0.9691598696111567
484,34,35,62,1,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9700326589508064,0.9696377932038428
927,37,28,27,43,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9697564843538116,0.9690973819394044
396,34,17,35,62,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.9700544041468364,0.9696045552375687
1108,37,5,43,57,0.9082389289392379,0.8164569036514101,4471,4348,456,435,0.9697748988222546,0.9692772568927996
55,34,37,35,3,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.9697546174491769,0.9690861269388904
884,37,28,17,baseline,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9699395895117976,0.9694551804565146
44,34,37,17,3,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.97006613594528,0.9695245195662887
78,34,37,3,43,0.9082389289392379,0.8164563120308288,4470,4349,455,436,0.9699054124280859,0.9692648755553208
879,37,28,17,62,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9700456424239483,0.9696008007424536
1134,37,3,27,14,0.9082389289392379,0.8164619411933993,4476,4343,461,430,0.969571406217064,0.9688190040288551
869,37,6,2,14,0.9082389289392379,0.8164725618300297,4482,4337,467,424,0.9699011694630069,0.9692240802143298
1308,47,6,27,57,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.9696689944138818,0.9690630944485372
945,37,28,2,1,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9700431602893771,0.9695270142140887
505,34,35,2,baseline,0.9082389289392379,0.8164555446337083,4468,4351,453,438,0.9697823027963177,0.9691357109000407
923,37,28,62,1,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9700396598431869,0.9696507569302254
495,34,35,31,2,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9699664686955733,0.969210171988411
876,37,28,17,35,0.9082389289392379,0.8165013593549274,4492,4327,477,414,0.9698692199359618,0.9693290100571011
880,37,28,17,27,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9698425741152655,0.9693142259780786
922,37,28,62,baseline,0.9082389289392379,0.8164824160433065,4486,4333,471,420,0.9697891551849203,0.969300249437019
1055,37,35,31,2,0.9081359423274974,0.8163170601177697,4497,4321,483,409,0.9698284450415522,0.9689843541482566
615,34,62,2,1,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9701541562558446,0.9697253184105973
2399,17,35,57,14,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.969733848135115,0.9691913095338668
1059,37,35,31,14,0.9081359423274974,0.8162935495436394,4491,4327,477,415,0.9699147893809107,0.9691979039549883
452,34,17,2,57,0.9081359423274974,0.816253476048459,4458,4360,444,448,0.9699528063480188,0.9693482441667861
2364,17,35,62,27,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9697331056162262,0.9692169044650808
1716,6,28,35,57,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9696160422096954,0.9690288712110893
2378,17,35,27,14,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9697318751563533,0.9692037422532945
1725,6,28,5,1,0.9081359423274974,0.8162901167716252,4490,4328,476,416,0.9701366540248937,0.9698050241347747
1611,47,62,27,31,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9699057942949431,0.9692248398258012
1610,47,3,57,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9698433590638049,0.9692343635841023
2404,17,5,3,2,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.969875881391136,0.9692151900724923
428,34,17,62,baseline,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9700902784165796,0.969684450326779
1604,47,3,2,14,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9699473753527178,0.9692771592106748
445,34,17,43,2,0.9081359423274974,0.8162502951338984,4462,4356,448,444,0.9701706826048275,0.9695388785132298
2537,17,31,2,57,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9698997268548801,0.9692105501744963
511,34,35,baseline,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9698444198050747,0.969346719675227
1128,37,3,27,31,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9697126120948945,0.9688879557132226
1127,37,3,62,14,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9697688525970172,0.9691471747781293
1650,47,27,2,baseline,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9697213526029572,0.9690712025067609
2477,17,3,baseline,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9698428286931702,0.9692971975565886
1647,47,27,43,1,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9700911270095955,0.9696390096685424
617,34,62,2,14,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9700046553812847,0.9694487768712139
1099,37,5,31,43,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.970161263222352,0.9696141532872398
530,34,5,62,57,0.9081359423274974,0.8162493641948464,4465,4353,451,441,0.9698676500388825,0.9694622121172242
490,34,35,27,baseline,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9696293651200436,0.9690646794493055
2499,17,62,2,baseline,0.9081359423274974,0.8162493641948464,4465,4353,451,441,0.9698837733061829,0.96933759875663
1095,37,5,27,baseline,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9696200518116951,0.9690741603682621
2453,17,3,27,31,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9698359338749167,0.9691638538722502
2452,17,3,62,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699502181393208,0.9694241973939604
546,34,5,43,baseline,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9700529615387095,0.9696162058094078
1641,47,27,31,baseline,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.9698598217683119,0.9692491727929358
2431,17,5,43,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9700320225060445,0.9695937077960853
559,34,5,57,14,0.9081359423274974,0.8162496802981082,4468,4350,454,438,0.9698951232377693,0.969479381692509
2502,17,62,2,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9699996274676661,0.969492401993118
1637,47,62,1,14,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.970227877774093,0.9698661082658899
2524,17,27,baseline,1,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9698786393184371,0.9694898029171326
2425,17,5,31,2,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9700830229462944,0.9695291497588014
472,34,35,3,31,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9699139407878948,0.9691850652863654
1124,37,3,62,baseline,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9696442154978203,0.9690724366482522
2480,17,3,57,14,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9697658188769857,0.9691862345561582
2420,17,5,27,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9697536415672087,0.9693235983734929
1622,47,62,31,57,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9699440658399561,0.9693036349482037
1696,6,28,17,5,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9701000372362615,0.9696695468293776
1688,47,2,1,57,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9700347804333459,0.9695604377586908
2188,28,5,3,14,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.969814422041966,0.9692627293773943
2356,17,35,3,27,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9695965033555065,0.9689364705982331
894,37,28,35,2,0.9081359423274974,0.8163008313245382,4493,4325,479,413,0.9697303052592741,0.9690167620665533
1898,6,5,3,2,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9697892612590473,0.9690497535789991
2014,6,27,2,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9695623687014456,0.9688184913170702
1895,6,5,3,27,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.969595400184586,0.9689455293583565
941,37,28,43,1,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9701098597004195,0.9696724025757163
2025,6,31,43,baseline,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9700551466657255,0.9694131853241169
2027,6,31,43,57,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9699040758940861,0.9692250916426006
2029,6,31,2,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.969924951282275,0.9692101379429603
1881,6,35,43,1,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9699609952706214,0.9694848016943002
874,37,6,1,14,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9700801801596917,0.969621891454223
2045,6,43,baseline,14,0.9081359423274974,0.8162495359532047,4464,4354,450,442,0.9699194142128468,0.9693645448435702
953,37,28,57,14,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9697257652866393,0.9691461895533414
865,37,6,43,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699877259506194,0.9694186832885259
1867,6,35,27,43,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9696555017849304,0.9689780254852597
2068,28,17,35,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9697434372361935,0.969158894471088
966,37,17,5,62,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9700878174968338,0.9697212196999417
891,37,28,35,27,0.9081359423274974,0.8163008313245382,4493,4325,479,413,0.9695755643228415,0.9689061126602678
1990,6,62,43,1,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.970124264566863,0.9697340806469735
2353,17,35,5,57,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9697207585878462,0.9692333108564374
895,37,28,35,baseline,0.9081359423274974,0.8162971210579854,4492,4326,478,414,0.9696788380928653,0.9691321324465844
1947,6,3,27,31,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9697254258494331,0.968940552613745
1934,6,5,baseline,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9696676366650566,0.9691794267897664
914,37,28,3,baseline,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9696795381821033,0.9690682980874579
1930,6,5,2,1,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9700658389377245,0.9695931279135381
1929,6,5,2,baseline,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9698392858173293,0.9691921613735226
911,37,28,3,31,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9698920258732617,0.969169277649114
1924,6,5,43,2,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9699892109883971,0.9693753010126961
1923,6,5,31,14,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9701325807784178,0.9696333006203295
1964,6,3,43,14,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9698088001132362,0.9690881127311791
934,37,28,31,2,0.9081359423274974,0.8162935495436394,4491,4327,477,415,0.9699604224703356,0.9692200812504772
1966,6,3,2,1,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9698570214113595,0.9692009666403287
1968,6,3,2,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9697397670714003,0.9689589708067081
1971,6,3,baseline,14,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9697389396932098,0.969097908783141
1983,6,62,31,2,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9700312163426795,0.9694186234240385
1908,6,5,62,1,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9701231189662916,0.969835556251074
972,37,17,5,1,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9702220649119346,0.9698803279429753
2081,28,17,3,27,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9697450283480982,0.9691095046497166
1849,6,35,3,62,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.96966674564239,0.9690315159224852
838,37,6,3,57,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9695898843299832,0.9689584964350966
2186,28,5,3,1,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.970004294729253,0.9695266028196332
1795,6,17,3,27,0.9081359423274974,0.8162500628072051,4469,4349,455,437,0.9697039140164825,0.969119949247065
1137,37,3,31,baseline,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9698372067644405,0.9691267002588133
1791,6,17,5,1,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9702119666550465,0.969900445715856
1019,37,17,57,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9698670135941206,0.969340624383692
2206,28,5,31,baseline,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9699755486408425,0.9694567431175952
697,37,47,28,3,0.9081359423274974,0.8163170601177697,4497,4321,483,409,0.9699065368138319,0.9693018231436809
689,37,47,6,2,0.9081359423274974,0.816304680353386,4494,4324,480,412,0.9699768215303664,0.9693871495699571
2236,28,3,27,baseline,0.9081359423274974,0.816261510661861,4479,4339,465,427,0.9695288068476704,0.9688328412211228
663,34,43,2,14,0.9081359423274974,0.8162495359532047,4464,4354,450,442,0.9700461515797577,0.9694110305631919
1770,6,28,1,57,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9699420504315436,0.9695470059095512
2275,28,62,43,baseline,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.969895908186309,0.9693388374513288
1761,6,28,43,57,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9697958166400943,0.969160617574168
653,34,31,2,14,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9701209762689267,0.969439583890823
2339,28,2,1,14,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9700797346483583,0.9695721610737673
1800,6,17,3,1,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.970029901023505,0.9696014797821761
1802,6,17,3,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9699352829022424,0.9693784744129051
2171,28,35,2,1,0.9081359423274974,0.8162901167716252,4490,4328,476,416,0.9699499423465906,0.9693869466168741
778,37,47,2,14,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.9700125472963318,0.9694032146520644
823,37,6,5,27,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9697826210186986,0.9692531115806722
1839,6,35,5,3,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.9696736192458182,0.9690582278970317
819,37,6,35,57,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9695703666906196,0.9689830197686624
817,37,6,35,baseline,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.9696936460409911,0.9691253746882456
2122,28,17,1,57,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9700834684576278,0.9696911916837156
992,37,17,27,31,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9699799613245246,0.9693877037456254
996,37,17,27,1,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9699959785176983,0.9695765290303926
762,37,47,27,57,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9696320806176942,0.9689843578222641
1816,6,17,27,57,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9696204973230286,0.9691196015686958
2149,28,35,62,1,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9699471207748128,0.969518415120334
766,37,47,31,baseline,0.9081359423274974,0.8162901167716252,4490,4328,476,416,0.9700380899461075,0.9694681203422877
2152,28,35,27,31,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.9697266563093059,0.9690042230402534
2155,28,35,27,baseline,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9695341529836701,0.9689369225517137
763,37,47,27,14,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9698951444525947,0.969318797215419
2557,17,2,baseline,14,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9698704503958347,0.9692922228544467
1092,37,5,27,31,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.9698949747339916,0.9692805353455878
1276,47,6,5,3,0.9081359423274974,0.8162836674161541,4488,4330,474,418,0.9699845225119847,0.9694907409490627
1294,47,6,3,14,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9700031279138562,0.9694207558243831
2864,3,62,43,baseline,0.9081359423274974,0.8162500628072051,4469,4349,455,437,0.9697374334406068,0.9690799558237406
2690,35,27,baseline,57,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9692645549825478,0.9686067426704863
2879,3,27,31,2,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9696419879411537,0.9687104690805624
2881,3,27,31,1,0.9081359423274974,0.8162540541422186,4474,4344,460,432,0.9698697290917713,0.9692005871031759
1281,47,6,5,2,0.9081359423274974,0.8163008313245382,4493,4325,479,413,0.9700294767269972,0.9695441755668237
2683,35,27,43,57,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9694242389732975,0.9686889969493017
353,34,28,3,2,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9698890345828808,0.9691641138636445
2886,3,27,43,1,0.9081359423274974,0.8162496802981082,4468,4350,454,438,0.9697624245049224,0.96910328088074
2900,3,31,43,baseline,0.9081359423274974,0.8162566208840654,4476,4342,462,430,0.9698987085432611,0.9691270482113481
1162,37,62,27,14,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9696696945031198,0.9690519753018325
314,34,6,1,14,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9701848541081917,0.9698118009610642
1159,37,62,27,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9695602260040808,0.9689853018532804
122,34,47,6,35,0.9081359423274974,0.816265463704257,4481,4337,467,425,0.9700355017374094,0.9695567725785256
2910,3,31,baseline,14,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9698720627225649,0.9691939961874403
2920,3,43,baseline,14,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9697590937773354,0.9691069856480746
2644,35,3,1,14,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9698011203464433,0.9692264716726007
1305,47,6,27,2,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9698007172647606,0.9691611044781395
1563,47,5,43,57,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.969973384728652,0.9695182067050804
2922,3,43,1,14,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9699712420312873,0.9694067290782207
2923,3,43,57,14,0.9081359423274974,0.8162493641948464,4465,4353,451,441,0.9696290256828373,0.9688954167866771
1170,37,62,43,baseline,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.9698706201144379,0.9693647411717086
