,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
254,37,1,14,0.9082389289392379,0.8164748173222358,4483,4336,468,423,0.9698815881791671,0.9694296210816783
79,34,35,57,0.9082389289392379,0.8164556730802303,4464,4355,449,442,0.9695088012673229,0.9689182264629749
39,34,6,43,0.9082389289392379,0.816458951868297,4459,4360,444,447,0.9699407351123689,0.9694013079910251
43,34,6,57,0.9082389289392379,0.8164555446337083,4468,4351,453,438,0.9695701969720164,0.9690392914962527
91,34,3,62,0.9082389289392379,0.8164553316623647,4466,4353,451,440,0.9697372425071782,0.9690787557101502
576,17,31,2,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9698989843359912,0.9691735946041391
571,17,27,baseline,0.9082389289392379,0.8164595102656276,4474,4345,459,432,0.9694380922542806,0.9688954231753731
692,5,baseline,14,0.9082389289392379,0.8164633646312565,4477,4342,462,429,0.9695144868405285,0.9690630078198399
94,34,3,43,0.9082389289392379,0.8164580189542676,4460,4359,445,446,0.9697916797491424,0.9690581632300693
15,34,37,14,0.9082389289392379,0.8164666274878388,4479,4340,464,427,0.9699371285920518,0.9693954759164416
441,6,43,14,0.9082389289392379,0.8164553316623647,4466,4353,451,440,0.969773519858604,0.9691747424464098
390,6,35,31,0.9082389289392379,0.8165087839488756,4494,4325,479,412,0.9696762710989923,0.9689666171366493
591,17,baseline,57,0.9082389289392379,0.8164554330747994,4465,4354,450,441,0.9694093673806954,0.9688702286888309
495,28,62,31,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9698250718843142,0.9691232536995116
454,28,17,3,0.9082389289392379,0.8164684669203716,4480,4339,465,426,0.9697100238861962,0.9690185989283617
187,37,17,1,0.9082389289392379,0.8164797444206967,4485,4334,470,421,0.9700535767686461,0.9696965207021226
378,6,17,27,0.9082389289392379,0.816464926727137,4478,4341,463,428,0.9695636628057948,0.9690065146651023
217,37,3,1,0.9082389289392379,0.8164725618300297,4482,4337,467,424,0.9697259986497188,0.969166994510001
6,34,37,3,0.9081359423274974,0.8162552682065289,4475,4343,461,431,0.9697395124934954,0.9690438748520706
799,43,2,14,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9696875361712773,0.968984265358488
464,28,35,5,0.9081359423274974,0.8163214643009328,4498,4320,484,408,0.9695769645013175,0.9690165147842149
657,5,3,1,0.9081359423274974,0.8162597421049362,4478,4340,464,428,0.969743882747527,0.9692213824991244
330,47,62,1,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9700930575587065,0.9697457980039725
429,6,27,57,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.9690767401333241,0.9683266054985507
508,28,27,14,0.9081359423274974,0.8162581121813047,4477,4341,463,429,0.9694173229402187,0.9687872841176804
581,17,43,2,0.9081359423274974,0.8162494363628349,4467,4351,453,439,0.9698490022073601,0.9691573032435401
346,47,43,2,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9698909651319919,0.9692262043644455
525,28,baseline,57,0.9081359423274974,0.816249330996604,4466,4352,452,440,0.9693121610507347,0.9687166069890093
524,28,baseline,1,0.9081359423274974,0.8162634178591928,4480,4338,466,426,0.969785972961111,0.9693979449457822
521,28,2,1,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.9698570638410103,0.9693232071801967
624,35,27,43,0.9081359423274974,0.816252041828428,4472,4346,458,434,0.969383633797491,0.9686107543920242
630,35,31,43,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9697389396932099,0.968965563969723
543,17,5,27,0.9081359423274974,0.8162750337157816,4485,4333,471,421,0.9695694332383021,0.9690862391436892
556,17,3,baseline,0.9081359423274974,0.8162512435670543,4471,4347,457,435,0.9695545616457002,0.9688929523548426
102,34,62,43,0.9081359423274974,0.8162495359532047,4464,4354,450,442,0.9699759729373505,0.9694254985494882
106,34,62,57,0.9081359423274974,0.8162498462675334,4463,4355,449,443,0.9696090413173151,0.9690616538434219
156,37,6,62,0.9081359423274974,0.8162777729168232,4486,4332,472,420,0.9697583936880972,0.9692163613411586
124,34,43,57,0.9081359423274974,0.8162546176234111,4457,4361,443,449,0.969700943940927,0.9691223465249689
294,47,17,14,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9700934818552145,0.9696747096089822
141,37,47,3,0.9081359423274974,0.8163008313245382,4493,4325,479,413,0.9697193371945447,0.9690743855269808
790,31,baseline,1,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9699090401632285,0.9694315597958851
782,31,43,baseline,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9697495046762566,0.9690587170204595
267,47,6,1,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9700323619432507,0.9696631871894694
295,47,35,5,0.9081359423274974,0.8163170601177697,4497,4321,483,409,0.9697491864538756,0.9692392754125709
114,34,27,14,0.9081359423274974,0.8162493641948464,4465,4353,451,441,0.9696651757453107,0.9690987937746287
712,3,31,2,0.9081359423274974,0.8162699713679468,4483,4335,469,423,0.9695927483314115,0.9686181959018377
318,47,3,31,0.9081359423274974,0.8162806508140101,4487,4331,473,419,0.9698624099770099,0.9691473633357832
169,37,28,62,0.9081359423274974,0.81628682273228,4489,4329,475,417,0.9696935611816895,0.9691165301605786
235,37,31,43,0.9081359423274974,0.8162724332022852,4484,4334,470,422,0.9698564910407247,0.9691506129703957
718,3,43,baseline,0.9081359423274974,0.816250583895119,4470,4348,456,436,0.9694543215957079,0.968628195280022
225,37,62,1,0.9081359423274974,0.8162676482045916,4482,4336,468,424,0.9699196687907516,0.9695430309787728
123,34,43,1,0.9081359423274974,0.8162502951338984,4462,4356,448,444,0.9702021866205394,0.9698247517427562
48,34,28,3,0.9081359423274974,0.8162529786848692,4473,4345,459,433,0.9697409126719716,0.9690743814628507
279,47,28,baseline,0.9080329557157569,0.8160892765598902,4491,4326,478,415,0.9697409551016224,0.9691889655447565
215,37,3,2,0.9080329557157569,0.8160824149315969,4489,4328,476,417,0.9694619377180247,0.9685509673932106
469,28,35,43,0.9080329557157569,0.8160651583850399,4483,4334,470,423,0.969660996424708,0.9689691097041092
255,37,57,14,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.9694558066334854,0.9688341799162913
602,35,5,baseline,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9693797726992692,0.9688295504097839
381,6,17,2,0.9080329557157569,0.8160464831006317,4472,4345,459,434,0.969741740050162,0.9690544459811599
125,34,43,14,0.9080329557157569,0.8160440550892817,4462,4355,449,444,0.9700025551135706,0.9694995909276927
50,34,28,27,0.9080329557157569,0.8160474879104865,4473,4344,460,433,0.9696218762866791,0.9690255563909097
445,6,2,14,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9696145359570925,0.9689226347697517
284,47,17,5,0.9080329557157569,0.8160857763945263,4490,4327,477,416,0.9700281189781719,0.9696253144907564
173,37,28,2,0.9080329557157569,0.8161046644441972,4495,4322,482,411,0.969648819114931,0.9689257448727754
787,31,2,1,0.9080329557157569,0.8160545906197557,4478,4339,465,428,0.9699750819146838,0.9693494987889983
216,37,3,baseline,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9693664710037463,0.9686186268757667
256,47,6,28,0.9080329557157569,0.8160929154374543,4492,4325,479,414,0.9698704503958346,0.969296414789984
264,47,6,43,0.9080329557157569,0.8160486312892532,4474,4343,461,432,0.9699326734787188,0.969383241841735
411,6,3,2,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.9694365011423759,0.9684944429539628
617,35,62,43,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9696404816885507,0.9689637106801983
136,37,47,6,0.9080329557157569,0.8161222723870135,4499,4318,486,407,0.9698602672796449,0.96930962908315
402,6,5,2,0.9080329557157569,0.8160651583850399,4483,4334,470,423,0.9695910299305545,0.968924570599058
220,37,62,27,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9693773754239995,0.9686474049679114
131,34,baseline,57,0.9080329557157569,0.816046027927864,4459,4358,446,447,0.9694838314178326,0.968942015416943
418,6,62,43,0.9080329557157569,0.8160448891640905,4470,4347,457,436,0.9697994231604117,0.9691537223181335
511,28,31,baseline,0.9080329557157569,0.8160605154140423,4481,4336,468,425,0.969682211250103,0.9690135090243784
36,34,6,62,0.9080329557157569,0.8160448891640905,4470,4347,457,436,0.9699038213161815,0.9694262023047334
394,6,35,1,0.9080329557157569,0.8160761080750409,4487,4330,474,419,0.969728799006671,0.9692355241193168
96,34,3,baseline,0.9080329557157569,0.8160436745020169,4463,4354,450,443,0.9696035678923631,0.9689408327514217
211,37,3,62,0.9080329557157569,0.816062767583562,4482,4335,469,424,0.9695194086800204,0.9688079831749599
514,28,31,14,0.9080329557157569,0.8160605154140423,4481,4336,468,425,0.9698177315547276,0.9691646168936018
760,27,31,43,0.9080329557157569,0.8160486312892532,4474,4343,461,432,0.9695839229640472,0.968721945436025
149,37,47,57,0.9080329557157569,0.8160824149315969,4489,4328,476,417,0.969632823136583,0.9690273685123327
677,5,31,baseline,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9696693762807389,0.9691242718233106
245,37,43,14,0.9080329557157569,0.8160464831006317,4472,4345,459,434,0.9697716741687946,0.969173949074958
661,5,62,31,0.9080329557157569,0.8160824149315969,4489,4328,476,417,0.969838416009488,0.9693430911774249
484,28,5,14,0.9080329557157569,0.8160703559163471,4485,4332,472,421,0.9696667668572154,0.9692161414761307
805,43,57,14,0.9080329557157569,0.8160436745020169,4463,4354,450,443,0.9695296554406863,0.9688902423912498
656,5,3,baseline,0.9080329557157569,0.8160513337783618,4476,4341,463,430,0.9693674681005399,0.9686888893180108
649,35,1,14,0.9080329557157569,0.8160824149315969,4489,4328,476,417,0.9697671341961601,0.9692968152762214
321,47,3,baseline,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.9695967791482366,0.9689698365125242
490,28,3,baseline,0.9080329557157569,0.8160545906197557,4478,4339,465,428,0.9694054638528227,0.9686482733316343
344,47,31,57,0.9080329557157569,0.816062767583562,4482,4335,469,424,0.9697698921234614,0.9691097623206659
491,28,3,1,0.9080329557157569,0.8160651583850399,4483,4334,470,423,0.9697498016838122,0.9692070790878706
594,17,1,14,0.9080329557157569,0.816045616853744,4471,4346,458,435,0.9700661995897562,0.9697589741520282
241,37,43,2,0.9080329557157569,0.8160513337783618,4476,4341,463,430,0.969704805039149,0.9689353545934097
310,47,5,43,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9699632228272879,0.9695310829926469
739,62,31,43,0.9080329557157569,0.8160499132430887,4475,4342,462,431,0.9698636192220574,0.9691111164110644
719,3,43,1,0.9080329557157569,0.8160474879104865,4473,4344,460,433,0.9698033479031096,0.9691982549779758
409,6,3,31,0.9080329557157569,0.8160528929016532,4477,4340,464,429,0.9696406938368047,0.9688359873476361
227,37,62,14,0.9080329557157569,0.816067687826542,4484,4333,471,422,0.9697144365698784,0.969168566364531
549,17,5,57,0.9080329557157569,0.8160448891640905,4470,4347,457,436,0.9695737822775082,0.9691003700917888
303,47,35,1,0.9080329557157569,0.8160791921615487,4488,4329,475,418,0.9699340736571949,0.9695001737474571
455,28,17,62,0.9080329557157569,0.8160513337783618,4476,4341,463,430,0.969894571652309,0.969405182256907
536,17,35,2,0.9080329557157569,0.8160584018686271,4480,4337,467,426,0.9696397815993127,0.9689316972401576
662,5,62,43,0.9080329557157569,0.8160513337783618,4476,4341,463,430,0.9697881580881268,0.9693068447232578
789,31,2,14,0.9080329557157569,0.8160564269396747,4479,4338,466,427,0.9697369879292735,0.968966052916534
104,34,62,baseline,0.9080329557157569,0.8160445741917189,4461,4356,448,445,0.9697565479982878,0.9692603230492338
456,28,17,27,0.9079299691040165,0.8158494722462232,4478,4338,466,428,0.9695850261349677,0.9690190743744471
547,17,5,baseline,0.9079299691040165,0.8158432416812598,4474,4342,462,432,0.9696691853473104,0.9692331984777786
459,28,17,2,0.9079299691040165,0.8158579199416672,4482,4334,470,424,0.969800144464475,0.9691108926854104
92,34,3,27,0.9079299691040165,0.8158378486945038,4462,4354,450,444,0.9694898564282448,0.9687109127401247
452,28,17,35,0.9079299691040165,0.8158629753639806,4484,4332,472,422,0.9697277806950519,0.9691271485335367
236,37,31,2,0.9079299691040165,0.8158925873687386,4493,4323,481,413,0.9697714408057153,0.968902962858343
796,43,2,baseline,0.9079299691040165,0.8158385706578672,4469,4347,457,437,0.9695590379738587,0.9687593936686574
599,35,5,31,0.9079299691040165,0.8158887424683047,4492,4324,480,414,0.969676186239691,0.9690603660577684
419,6,62,2,0.9079299691040165,0.8158494722462232,4478,4338,466,428,0.969650961812296,0.9689870957266842
509,28,31,43,0.9079299691040165,0.8158460798508664,4476,4340,464,430,0.9698668650903429,0.9691074235076899
611,35,3,baseline,0.9079299691040165,0.8158432416812598,4474,4342,462,432,0.9692582117497547,0.9684794324439057
201,37,5,3,0.9079299691040165,0.8158629753639806,4484,4332,472,422,0.9694945873343079,0.9688314533663839
725,3,2,14,0.9079299691040165,0.8158400234859322,4471,4345,459,435,0.9694606860433265,0.9686326455873657
676,5,31,2,0.9079299691040165,0.8158850362600716,4491,4325,479,415,0.9697793963652386,0.9690908588249966
559,17,3,14,0.9079299691040165,0.815838052017606,4468,4348,456,438,0.9697233043668936,0.9691330900419038
323,47,3,57,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9695107106016082,0.9688211109973828
572,17,27,1,0.9079299691040165,0.8158477067669043,4477,4339,465,429,0.9697767657268895,0.9693903758192842
312,47,5,baseline,0.9079299691040165,0.8158747496888228,4488,4328,476,418,0.9696878331788329,0.9692586864673904
311,47,5,2,0.9079299691040165,0.8159006932875991,4495,4321,483,411,0.9697905977930471,0.9692186962538047
208,37,5,1,0.9079299691040165,0.8158850362600716,4491,4325,479,415,0.9698639162296129,0.9694307313081705
351,47,2,baseline,0.9079299691040165,0.8158477067669043,4477,4339,465,429,0.9696825506873094,0.968999467654385
163,37,6,57,0.9079299691040165,0.8158534189233516,4480,4336,468,426,0.9694062700161877,0.9687754069807164
721,3,43,14,0.9079299691040165,0.8158373271301285,4465,4351,453,441,0.9696053499376963,0.9688317173094999
76,34,35,2,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9697257652866395,0.9690010854038855
105,34,62,1,0.9079299691040165,0.8158376718861868,4467,4349,455,439,0.9701426578204805,0.9698104691091974
360,47,57,14,0.9079299691040165,0.8158513762959321,4479,4337,467,427,0.9696830174134681,0.9691505351965564
462,28,17,57,0.9079299691040165,0.8158432416812598,4474,4342,462,432,0.9696056893749027,0.9690356731789875
810,2,1,14,0.9079299691040165,0.8158460798508664,4476,4340,464,430,0.9698160555835214,0.9693019298673995
365,6,28,62,0.9079299691040165,0.8158657109971931,4485,4331,473,421,0.9697404671606383,0.9691382974298983
368,6,28,43,0.9079299691040165,0.815840957684774,4472,4344,460,434,0.9697847849308889,0.9691043011547823
619,35,62,baseline,0.9079299691040165,0.8158494722462232,4478,4338,466,428,0.9694002662206009,0.9688347653654676
785,31,43,14,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9698863827297065,0.9691956091113858
622,35,62,14,0.9079299691040165,0.8158445914912132,4475,4341,463,431,0.9695859171576342,0.9689866641555379
545,17,5,43,0.9079299691040165,0.815840957684774,4472,4344,460,434,0.9699251846453544,0.9694678709917295
233,37,27,57,0.9079299691040165,0.8158392278121717,4470,4346,458,436,0.9691149904635118,0.9683290784535526
281,47,28,57,0.9079299691040165,0.8158629753639806,4484,4332,472,422,0.9696772894106114,0.9690803746112088
628,35,27,57,0.9079299691040165,0.8158460798508664,4476,4340,464,430,0.9689999424653934,0.9682244123438805
143,37,47,27,0.9079299691040165,0.8158814687339575,4490,4326,478,416,0.9696123084004258,0.9689596305750411
705,3,27,43,0.907826982492276,0.8156313588939805,4465,4350,454,441,0.9693249748052732,0.9683533246190473
494,28,62,27,0.907826982492276,0.8156463587052971,4479,4336,468,427,0.9693932228985698,0.9686461909212616
49,34,28,62,0.907826982492276,0.8156318398426011,4467,4348,456,439,0.9698889709384048,0.9693731377484046
447,6,baseline,57,0.907826982492276,0.8156315301350646,4466,4349,455,440,0.96925823296458,0.9686391448873781
53,34,28,2,0.907826982492276,0.8156443869589778,4478,4337,467,428,0.9698612007319624,0.9691955650659327
711,3,31,43,0.907826982492276,0.8156393029254673,4475,4340,464,431,0.9696873876674994,0.9687791858169392
697,3,62,31,0.907826982492276,0.8156378852927781,4474,4341,463,432,0.9696426243859156,0.968809522607774
582,17,43,baseline,0.907826982492276,0.8156318398426011,4467,4348,456,439,0.969793801231682,0.9692658559451643
150,37,47,14,0.907826982492276,0.8156808286191419,4491,4324,480,415,0.9699124345352917,0.9693992853695219
237,37,31,baseline,0.907826982492276,0.8156531052536454,4482,4333,471,424,0.9696809595754049,0.968995480140648
401,6,5,43,0.907826982492276,0.8156378852927781,4474,4341,463,432,0.9697476377716219,0.9692025608103549
176,37,28,57,0.907826982492276,0.8156425537516726,4477,4338,466,429,0.9694394712179312,0.9688084056945415
384,6,17,57,0.907826982492276,0.815632288021472,4468,4347,457,438,0.9695202360582108,0.9689797996484704
627,35,27,1,0.907826982492276,0.8156443869589778,4478,4337,467,428,0.9694727360641509,0.9688913738442549
373,6,28,14,0.907826982492276,0.8156393029254673,4475,4340,464,431,0.9697113816350215,0.9691465486163512
369,6,28,2,0.907826982492276,0.815667121015852,4487,4328,476,419,0.969654292539883,0.9688850339169518
354,47,2,14,0.907826982492276,0.8156484689980551,4480,4335,469,426,0.9698127672855851,0.9692035802878717
781,31,43,2,0.907826982492276,0.8156443869589778,4478,4337,467,428,0.9698104548696171,0.968948704325424
669,5,27,43,0.907826982492276,0.8156393029254673,4475,4340,464,431,0.96950328541272,0.9688926451503042
314,47,5,57,0.907826982492276,0.8156463587052971,4479,4336,468,427,0.9696332898627418,0.9691468939681629
161,37,6,baseline,0.907826982492276,0.8156507178448883,4481,4334,470,425,0.969581504473952,0.9689635129730937
664,5,62,baseline,0.907826982492276,0.8156366061715257,4473,4342,462,433,0.9695232485634168,0.9690980376645932
645,35,baseline,1,0.907826982492276,0.8156484689980551,4480,4335,469,426,0.9696033981737601,0.9691454081812105
650,35,57,14,0.907826982492276,0.8156378852927781,4474,4341,463,432,0.9693310210305109,0.9686942498242042
111,34,27,baseline,0.907826982492276,0.8156314317927026,4463,4352,452,443,0.9694974513357364,0.968870927069149
663,5,62,2,0.907826982492276,0.8156610989331313,4485,4330,474,421,0.9696472067882012,0.9690788625914544
177,37,28,14,0.907826982492276,0.815667121015852,4487,4328,476,419,0.9696595750314064,0.9690894045325048
129,34,2,14,0.907826982492276,0.815632288021472,4468,4347,457,438,0.9698381402167578,0.9692177861065159
95,34,3,2,0.907826982492276,0.8156318398426011,4467,4348,456,439,0.969661166143311,0.9688223258933478
425,6,27,43,0.907826982492276,0.8156315301350646,4466,4349,455,440,0.9694763637992935,0.9686990757298861
436,6,31,14,0.907826982492276,0.8156408590761692,4476,4339,465,430,0.9698321576359965,0.9692058501179659
744,62,31,14,0.907826982492276,0.8156507178448883,4481,4334,470,425,0.9698285511156791,0.9691947154493294
244,37,43,57,0.907826982492276,0.8156314317927026,4463,4352,452,443,0.9694814977870391,0.968815241725747
246,37,2,baseline,0.907826982492276,0.8156463587052971,4479,4336,468,427,0.9694935053782128,0.968706917659041
598,35,5,27,0.907826982492276,0.8156531052536454,4482,4333,471,424,0.9692992624368943,0.9686472156447161
751,62,2,1,0.907826982492276,0.8156393029254673,4475,4340,464,431,0.969859949057264,0.9693839253354587
421,6,62,1,0.907826982492276,0.8156531052536454,4482,4333,471,424,0.9699222569994499,0.969562461489502
682,5,43,baseline,0.907826982492276,0.8156393029254673,4475,4340,464,431,0.9696044377002042,0.9690806500460767
406,6,5,14,0.907826982492276,0.8156443869589778,4478,4337,467,428,0.9696832507765475,0.969202375816416
195,37,35,43,0.9077239958805355,0.8154435520674383,4480,4334,470,426,0.969628049800869,0.9689489069236868
168,37,28,3,0.9077239958805355,0.8154536490775628,4484,4330,474,422,0.9694998486110059,0.9687855722169924
502,28,27,31,0.9077239958805355,0.8154595288852486,4486,4328,476,420,0.9695170750492269,0.9687194304770174
540,17,35,14,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9697218193291159,0.9691997744660745
728,3,baseline,14,0.9077239958805355,0.8154265574206155,4468,4346,458,438,0.969427272693329,0.9687569406330796
72,34,35,62,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9697653733656523,0.9692052537374556
498,28,62,baseline,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9695642356060805,0.9689957442859468
542,17,5,62,0.9077239958805355,0.8154340475204281,4475,4339,465,431,0.9698890133680554,0.9695078888372027
155,37,6,3,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9695202360582108,0.9687621533322126
741,62,31,baseline,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9696972737761337,0.9690773761951557
791,31,baseline,57,0.9077239958805355,0.8154300066868486,4472,4342,462,434,0.9694163470582505,0.9687317635398922
249,37,2,14,0.9077239958805355,0.8154483234942467,4482,4332,472,424,0.969637978339154,0.968900669763739
803,43,1,57,0.9077239958805355,0.8154258511214743,4461,4353,451,445,0.9697365636327656,0.969271264229246
427,6,27,baseline,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9692736985722932,0.9685529810153841
250,37,baseline,1,0.9077239958805355,0.8154356714288723,4476,4338,466,430,0.9697306022668296,0.9692935895786304
56,34,28,57,0.9077239958805355,0.8154253607974455,4463,4351,453,443,0.9696563079482956,0.9691231804143687
616,35,62,31,0.9077239958805355,0.8154509170121795,4483,4331,473,423,0.9696632027665489,0.9689398041850363
392,6,35,2,0.9077239958805355,0.8154509170121795,4483,4331,473,423,0.969483322262023,0.9686893699578936
273,47,28,3,0.9077239958805355,0.8154766536120711,4491,4323,481,415,0.969768852597017,0.9691061533752555
389,6,35,27,0.9077239958805355,0.8154483234942467,4482,4332,472,424,0.9692781324708009,0.9685449945792042
786,31,2,baseline,0.9077239958805355,0.8154413741424463,4479,4335,469,427,0.9696435366234075,0.9688050166710335
626,35,27,baseline,0.9077239958805355,0.8154356714288723,4476,4338,466,430,0.9691471309239852,0.9684329701596457
788,31,2,57,0.9077239958805355,0.815432562098361,4474,4340,464,432,0.9695064888513547,0.9686691316528181
282,47,28,14,0.9077239958805355,0.8154659629885618,4488,4326,478,418,0.969891877369484,0.969388154498728
358,47,1,57,0.9077239958805355,0.8154280051434365,4470,4344,460,436,0.9698520571422171,0.9694574423612106
356,47,baseline,57,0.9077239958805355,0.8154265574206155,4468,4346,458,438,0.9694904504433559,0.9689248123460454
674,5,27,14,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9694106402702192,0.9688695951771084
116,34,31,2,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9699769700341441,0.969200896740957
332,47,62,14,0.9077239958805355,0.8154458685153878,4481,4333,471,425,0.9699179928195454,0.9694111178560436
601,35,5,2,0.9077239958805355,0.8154693879242757,4489,4325,479,417,0.9694926143555462,0.9688031252229251
37,34,6,27,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9695995158607127,0.9689800158664348
109,34,27,43,0.9077239958805355,0.8154268950942243,4459,4355,449,447,0.9697285232139408,0.9690969462294944
11,34,37,2,0.9077239958805355,0.815432562098361,4474,4340,464,432,0.9698523541497727,0.9691210919382548
690,5,baseline,1,0.9077239958805355,0.8154413741424463,4479,4335,469,427,0.969737772877813,0.9693689256962446
478,28,5,31,0.9077239958805355,0.8154885918358165,4494,4320,484,412,0.9698167768875849,0.9692664311952292
476,28,5,62,0.9077239958805355,0.8154565196989856,4485,4329,475,421,0.9697013894522604,0.9692473357125737
590,17,baseline,1,0.9077239958805355,0.8154280051434365,4470,4344,460,436,0.9699132406986569,0.9695794474894469
475,28,5,3,0.9077239958805355,0.8154565196989856,4485,4329,475,421,0.9695351500804636,0.9688768410596491
700,3,62,baseline,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9693754448748887,0.9686662974124054
83,34,5,27,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9696460824024551,0.9691248956310371
683,5,43,1,0.9077239958805355,0.8154340475204281,4475,4339,465,431,0.9699723876318586,0.9695714974511526
461,28,17,1,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9700808802489298,0.9697223634214983
768,27,43,1,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9696993952586732,0.9691560802443239
640,35,43,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9696686974063262,0.9690226716228649
638,35,43,1,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698444198050749,0.9693417048590374
746,62,43,baseline,0.9076210092687951,0.8152193539173812,4464,4349,455,442,0.969633353507218,0.9690507648221898
801,43,baseline,57,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9693675529598416,0.9687314354093994
584,17,43,57,0.9076210092687951,0.8152229839283388,4456,4357,447,450,0.9696590234459461,0.9690846501191079
695,5,57,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9694345918080903,0.9689416790856717
761,27,31,2,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9694617255697707,0.9685382808778207
679,5,31,57,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.9695659964365883,0.9689895106480406
742,62,31,1,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9700415903922978,0.9695883542792636
623,35,27,31,0.9076210092687951,0.8152687418008296,4490,4323,481,416,0.9693904225416176,0.968559213690078
687,5,2,1,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.9698096274914267,0.9692952158041246
795,31,57,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9695575529360808,0.9688873830352025
815,1,57,14,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9696831447024203,0.9692690297710931
119,34,31,57,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9697651612173983,0.9691238967718061
293,47,17,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9697973228926975,0.9692737900609628
275,47,28,27,0.9076210092687951,0.8152725112138406,4491,4322,482,415,0.9696359417159163,0.9690073334222165
298,47,35,27,0.9076210092687951,0.8152725112138406,4491,4322,482,415,0.9695013336487835,0.9688319036546963
153,37,6,35,0.9076210092687951,0.8152687418008296,4490,4323,481,416,0.9695684149266832,0.9689024115920363
377,6,17,62,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9699181625381486,0.9694858367844488
132,34,baseline,14,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9697922313346027,0.9693226294441925
240,37,31,14,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9698289329825363,0.9691405878064231
474,28,35,14,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.969590838997126,0.9689831227518669
262,47,6,27,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9695802952289045,0.9689305478780083
126,34,2,baseline,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9697065870844821,0.9690067847655615
180,37,17,3,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9696931156703563,0.9690725245588604
100,34,62,27,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9696028465882996,0.9689728750724356
191,37,35,3,0.9076210092687951,0.8152462356624284,4483,4330,474,423,0.9693899770302842,0.9685898771970612
308,47,5,27,0.9076210092687951,0.8152616187108324,4488,4325,479,418,0.9695898631151579,0.9690816900728858
448,6,baseline,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9695771766495714,0.9690126603612531
213,37,3,31,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9696551623477244,0.9688405084702169
