,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
788,31,2,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9696011069726173,0.9687634043648954
682,5,43,baseline,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9697519443811771,0.9692623696975298
540,17,35,14,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9697546598788277,0.9692306006430417
541,17,5,3,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9697690859600964,0.9691980178354336
402,6,5,2,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9697483166460344,0.9691284237521849
478,28,5,31,0.9076210092687951,0.8152804658267806,4493,4320,484,413,0.9699537398003363,0.9694311277026217
695,5,57,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9695247760308454,0.9690635323392061
249,37,2,14,0.9076210092687951,0.8152435746382329,4482,4331,473,424,0.9696909729729913,0.9689367918696465
505,28,27,baseline,0.9076210092687951,0.8152435746382329,4482,4331,473,424,0.9693933714023474,0.9687621893401803
600,35,5,43,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9697161337559099,0.9691838669335345
475,28,5,3,0.9076210092687951,0.8152462356624284,4483,4330,474,423,0.9696353689156304,0.9689962229115114
614,35,3,14,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9694302003392335,0.9686568484205527
463,28,17,14,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9699303822775761,0.9694501860748888
448,6,baseline,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9696952795825466,0.9691305977824487
447,6,baseline,57,0.9076210092687951,0.8152193539173812,4464,4349,455,442,0.9693780330835868,0.9687980683258567
492,28,3,57,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9693818729669833,0.9686197745071761
444,6,2,57,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9694263604558371,0.9687342979476483
498,28,62,baseline,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9696185455590921,0.9690888532437604
751,62,2,1,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9699178443157677,0.9694913619326392
304,47,35,57,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.969533346820305,0.9688744841898522
116,34,31,2,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9699927114345871,0.9692213666028937
275,47,28,27,0.9076210092687951,0.8152725112138406,4491,4322,482,415,0.9697301779703217,0.9691051899240265
631,35,31,2,0.9076210092687951,0.8152651109698157,4489,4324,480,417,0.9696333959368688,0.9687396795601357
601,35,5,2,0.9076210092687951,0.8152616187108324,4488,4325,479,418,0.9695686058601118,0.9689121922899459
742,62,31,1,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9701114932419749,0.9696922596536701
690,5,baseline,1,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9698807395861514,0.9695208939478405
741,62,31,baseline,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9697441373254316,0.9691630779600973
191,37,35,3,0.9076210092687951,0.8152462356624284,4483,4330,474,423,0.9693804727885073,0.9685913941518449
643,35,2,57,0.9075180226570546,0.8150151963024065,4468,4344,460,438,0.9693101032126713,0.9685254046164476
584,17,43,57,0.9075180226570546,0.8150149013670475,4458,4354,450,448,0.9697249591232744,0.9691437638675303
801,43,baseline,57,0.9075180226570546,0.8150138535484447,4460,4352,452,446,0.9694527092689779,0.9688328460618452
713,3,31,baseline,0.9075180226570546,0.8150253954149472,4476,4336,468,430,0.9696542713250575,0.9688901976426161
802,43,baseline,14,0.9075180226570546,0.8150140304384076,4466,4346,458,440,0.9697294142366073,0.969193169442273
721,3,43,14,0.9075180226570546,0.8150134180501908,4464,4348,456,442,0.9696284316677263,0.9688357035301349
758,62,1,14,0.9075180226570546,0.8150253954149472,4476,4336,468,430,0.9699727270690649,0.9696339988230701
574,17,27,14,0.9075180226570546,0.8150169156845836,4470,4342,462,436,0.9696687398359772,0.9691983239293861
570,17,27,2,0.9075180226570546,0.8150272931694105,4477,4335,469,429,0.9695261762093214,0.9688666233803206
597,35,5,62,0.9075180226570546,0.8150444541414733,4484,4328,476,422,0.9696308713726467,0.9691815956415274
668,5,27,31,0.9075180226570546,0.8150362686402274,4481,4331,473,425,0.9696883423346423,0.9690713110941763
612,35,3,1,0.9075180226570546,0.8150272931694105,4477,4335,469,429,0.9695877840622691,0.968986417826595
683,5,43,1,0.9075180226570546,0.8150236360908403,4475,4337,467,431,0.9700667299603912,0.9696718658086686
726,3,baseline,1,0.9075180226570546,0.8150169156845836,4470,4342,462,436,0.9696931793148325,0.9691590891394761
640,35,43,14,0.9075180226570546,0.8150169156845836,4470,4342,462,436,0.9696927125886737,0.9690418556023639
815,1,57,14,0.9075180226570546,0.8150151963024065,4468,4344,460,438,0.969745876941114,0.9693276509052191
282,47,28,14,0.9075180226570546,0.8150573071145938,4488,4324,480,418,0.9700010912906183,0.9694844721515377
414,6,3,57,0.9075180226570546,0.815013655062344,4465,4347,457,441,0.9692900764174983,0.968588558171789
262,47,6,27,0.9075180226570546,0.8150415871579326,4483,4329,475,423,0.9696761013803893,0.9690602902146586
395,6,35,57,0.9075180226570546,0.81502201518999,4474,4338,466,432,0.9692887823131491,0.9686978663366806
128,34,2,57,0.9075180226570546,0.815016502525695,4456,4356,448,450,0.9696085109466802,0.9689299192823838
180,37,17,3,0.9075180226570546,0.8150293293615409,4478,4334,470,428,0.9697548720270817,0.9691542346316124
119,34,31,57,0.9075180226570546,0.8150134180501908,4464,4348,456,442,0.9698445258792019,0.9692098202262955
357,47,baseline,14,0.9075180226570546,0.81502201518999,4474,4338,466,432,0.9698640435185654,0.9693969199790432
272,47,28,5,0.9075180226570546,0.815114390563432,4501,4311,493,405,0.9700072860196338,0.9696158857778244
100,34,62,27,0.9075180226570546,0.8150133193971775,4463,4349,455,443,0.9695878689215706,0.9689876112974241
83,34,5,27,0.9075180226570546,0.8150151963024065,4468,4344,460,438,0.9697413369684795,0.9692646907645625
347,47,43,baseline,0.9075180226570546,0.8150253954149472,4476,4336,468,430,0.9699388682077341,0.9694430209914657
392,6,35,2,0.9075180226570546,0.8150362686402274,4481,4331,473,425,0.9695319466418288,0.9687842525764616
376,6,17,3,0.9075180226570546,0.8150159868009407,4469,4343,461,437,0.9697378577371146,0.9691384362057887
377,6,17,62,0.9075180226570546,0.8150272931694105,4477,4335,469,429,0.9699856893273815,0.9696262507433584
532,17,35,62,0.9075180226570546,0.8150253954149472,4476,4336,468,430,0.9697587119104782,0.9692735038635796
203,37,5,27,0.9074150360453141,0.8148266183675407,4479,4332,472,427,0.9695285734845911,0.96889915297327
399,6,5,27,0.9074150360453141,0.8148289989908565,4480,4331,473,426,0.969530716181956,0.9689851722532885
768,27,43,1,0.9074150360453141,0.8148088457021317,4467,4344,460,439,0.9697359059731784,0.9691702974619631
761,27,31,2,0.9074150360453141,0.8148243761660804,4478,4333,471,428,0.9695478789757007,0.9686439564194269
234,37,27,14,0.9074150360453141,0.8148289989908565,4480,4331,473,426,0.9694637621930088,0.9687441617076773
474,28,35,14,0.9074150360453141,0.8148315180440784,4481,4330,474,425,0.9695843472605551,0.9689747877331747
405,6,5,57,0.9074150360453141,0.8148088457021317,4467,4344,460,439,0.9694991485217679,0.9690341396516469
354,47,2,14,0.9074150360453141,0.8148203069975839,4476,4335,469,430,0.969898644898785,0.9693096080489287
648,35,1,57,0.9074150360453141,0.8148114208450633,4470,4341,463,436,0.9695407295795426,0.969054325253393
632,35,31,baseline,0.9074150360453141,0.8148399058668664,4484,4327,477,422,0.9695757552562699,0.9688857707442089
245,37,43,14,0.9074150360453141,0.8148114208450633,4470,4341,463,436,0.9698161828724737,0.9692048986922983
615,35,62,27,0.9074150360453141,0.8148243761660804,4478,4333,471,428,0.969316531304766,0.9685979660470633
449,6,1,57,0.9074150360453141,0.8148073205669941,4462,4349,455,444,0.9696773530550877,0.969311286881335
595,17,57,14,0.9074150360453141,0.8148075156364208,4464,4347,457,442,0.9696736828902941,0.9691574173828232
655,5,3,2,0.9074150360453141,0.8148243761660804,4478,4333,471,428,0.9695850685646183,0.9687364853340468
425,6,27,43,0.9074150360453141,0.8148073489407818,4463,4348,456,443,0.9695395839789711,0.968789761751292
372,6,28,57,0.9074150360453141,0.8148095657339205,4468,4343,461,438,0.9695359350290033,0.9689503111719884
358,47,1,57,0.9074150360453141,0.8148114208450633,4470,4341,463,436,0.9699598072403994,0.9695812137300007
477,28,5,27,0.9074150360453141,0.8148461900553907,4486,4325,479,420,0.9695678421263977,0.9690626672267675
396,6,35,14,0.9074150360453141,0.8148289989908565,4480,4331,473,426,0.9695884841515072,0.968982863126548
162,37,6,1,0.9074150360453141,0.8148495398689853,4487,4324,480,419,0.9699671051403354,0.9695456368316969
336,47,27,baseline,0.9074150360453141,0.8148289989908565,4480,4331,473,426,0.9695641931764296,0.9689630134530456
805,43,57,14,0.9074150360453141,0.8148080653332787,4459,4352,452,447,0.9695743126481432,0.968904660363611
125,34,43,14,0.9074150360453141,0.8148080653332787,4459,4352,452,447,0.9700157083053156,0.9695101078662944
681,5,43,2,0.9074150360453141,0.8148184800155064,4475,4336,468,431,0.969825050669489,0.9691593124562351
672,5,27,1,0.9074150360453141,0.814822272378637,4477,4334,470,429,0.9696847145994998,0.9691971094431455
567,17,62,14,0.9074150360453141,0.8148114208450633,4470,4341,463,436,0.969972090624303,0.9695695498970627
565,17,62,1,0.9074150360453141,0.8148138293921571,4472,4339,465,434,0.9701378844847666,0.9698751234639416
40,34,6,2,0.9074150360453141,0.8148082640121154,4466,4345,459,440,0.9698054269559984,0.9691701377411255
329,47,62,baseline,0.9074150360453141,0.8148152412196782,4473,4338,466,433,0.9697325964604168,0.9692016613216421
797,43,2,1,0.9074150360453141,0.8148125559360707,4471,4340,464,435,0.9699632652569387,0.9693690102640955
268,47,6,57,0.9074150360453141,0.8148203069975839,4476,4335,469,430,0.9696762074545162,0.9691338905659432
636,35,43,2,0.9073120494335737,0.8146116007528084,4474,4336,468,432,0.9696358992862655,0.9688247163918375
366,6,28,27,0.9073120494335737,0.8146295252383023,4482,4328,476,424,0.9695271945209405,0.9688675529842719
634,35,31,57,0.9073120494335737,0.8146172845806355,4477,4333,471,429,0.9694644410674215,0.9686824657084027
331,47,62,57,0.9073120494335737,0.8146152516061497,4476,4334,470,430,0.9696449580167092,0.969009262987949
539,17,35,57,0.9073120494335737,0.8146031805475239,4467,4343,461,439,0.9694674111429767,0.9688826287581089
205,37,5,43,0.9073120494335737,0.8146242137862082,4480,4330,474,426,0.9698691987211364,0.9694035225424418
82,34,5,62,0.9073120494335737,0.8146116007528084,4474,4336,468,432,0.9699574311799549,0.9695886746625191
800,43,baseline,1,0.9073120494335737,0.8146016466504227,4464,4346,458,442,0.9699380832591946,0.9695012706172859
404,6,5,1,0.9073120494335737,0.8146172845806355,4477,4333,471,429,0.9699680810223034,0.9696111822101734
653,5,3,31,0.9073120494335737,0.8146353903543432,4484,4326,478,422,0.969797195603745,0.9691111277253571
200,37,35,14,0.9073120494335737,0.8146487818663302,4488,4322,482,418,0.9695772827236985,0.9689040490986571
428,6,27,1,0.9073120494335737,0.8146152516061497,4476,4334,470,430,0.9696249524363615,0.9691440749093492
804,43,1,14,0.9073120494335737,0.8146071621054521,4471,4339,465,435,0.9700211180857914,0.9695863226135913
669,5,27,43,0.9073120494335737,0.8146085033126567,4472,4338,466,434,0.9696071956275056,0.9690522007145321
689,5,2,14,0.9073120494335737,0.8146268003085775,4481,4329,475,425,0.9697045080315935,0.9691144399018088
471,28,35,baseline,0.9073120494335737,0.8146418092054984,4486,4324,480,420,0.9694983423584029,0.968920223214108
770,27,43,14,0.9073120494335737,0.8146013574000447,4461,4349,455,445,0.9695367199775429,0.9688348641767166
771,27,2,baseline,0.9073120494335737,0.8146059592314786,4470,4340,464,436,0.9692453767803906,0.9684143065333708
174,37,28,baseline,0.9073120494335737,0.8146452263049119,4487,4323,481,419,0.9696281983046469,0.9691074135061934
604,35,5,57,0.9073120494335737,0.8146099828595517,4473,4337,467,433,0.9693362186627328,0.9687882532586785
352,47,2,1,0.9073120494335737,0.8146217656628287,4479,4331,473,427,0.9700552103102015,0.9696184364013893
607,35,3,27,0.9073120494335737,0.8146152516061497,4476,4334,470,430,0.9691659909037617,0.9682860791751503
593,17,1,57,0.9073120494335737,0.8146039684584448,4468,4342,462,438,0.9699022726339275,0.9695301425413869
673,5,27,57,0.9073120494335737,0.8146014119459761,4463,4347,457,443,0.9692025652627432,0.9686152552820427
754,62,baseline,1,0.9073120494335737,0.8146048946844883,4469,4341,463,437,0.9698418740260273,0.9695266713717311
691,5,baseline,57,0.9073120494335737,0.814601315530702,4462,4348,456,444,0.9693868796657764,0.9688940780472665
190,37,35,5,0.9073120494335737,0.8146970345034374,4499,4311,493,407,0.9695714486467149,0.9689693566867732
461,28,17,1,0.9073120494335737,0.8146116007528084,4474,4336,468,432,0.970179401898065,0.9698339787824518
242,37,43,baseline,0.9073120494335737,0.8146116007528084,4474,4336,468,432,0.9696951735084196,0.9691314377851077
239,37,31,57,0.9073120494335737,0.8146194559302852,4478,4332,472,428,0.9696485221073754,0.968912198405724
795,31,57,14,0.9073120494335737,0.8146071621054521,4471,4339,465,435,0.9696893182166104,0.9689979904781756
342,47,31,baseline,0.9072090628218331,0.8144221154085096,4481,4328,476,425,0.9699078733478318,0.96933372635496
247,37,2,1,0.9072090628218331,0.8144221154085096,4481,4328,476,425,0.9698827762093893,0.9692746502616009
334,47,27,43,0.9072090628218331,0.8143993984899223,4469,4340,464,437,0.9698098820693314,0.9691802929044046
647,35,baseline,14,0.9072090628218331,0.814412329750093,4477,4332,472,429,0.9694654593790403,0.9689033009882628
671,5,27,baseline,0.9072090628218331,0.8144064431474232,4474,4335,469,432,0.9693641798026037,0.9688189907234895
665,5,62,1,0.9072090628218331,0.814412329750093,4477,4332,472,429,0.9700318527874413,0.9697565874255122
708,3,27,1,0.9072090628218331,0.814395508387099,4463,4346,458,443,0.9694871621454196,0.9688275151437962
732,62,27,31,0.9072090628218331,0.814414568628867,4478,4331,473,428,0.9695559618241762,0.9687610127800758
219,37,3,14,0.9072090628218331,0.8144102292153069,4476,4333,471,430,0.9695675663336675,0.968839914568938
638,35,43,1,0.9072090628218331,0.8144047575997175,4473,4336,468,433,0.9698574457078674,0.9693469902927381
813,baseline,1,14,0.9072090628218331,0.8144018014418465,4471,4338,466,435,0.9698599914869149,0.9694665021151095
529,28,57,14,0.9072090628218331,0.81439581106656,4464,4345,459,442,0.9695392445417649,0.9689718045550965
520,28,2,baseline,0.9072090628218331,0.8144169458594621,4479,4330,474,427,0.9696055408711248,0.9688488778380149
98,34,3,57,0.9072090628218331,0.8144026590625293,4451,4358,446,455,0.9695222302517978,0.968896351251126
792,31,baseline,14,0.9072090628218331,0.8144064431474232,4474,4335,469,432,0.9698265357072666,0.9692133915780412
110,34,27,2,0.9072090628218331,0.81439581106656,4464,4345,459,442,0.96959722465957,0.9688561465394705
504,28,27,2,0.9072090628218331,0.814408267016887,4475,4334,470,431,0.9694315580880588,0.9686528035111681
503,28,27,43,0.9072090628218331,0.8143984044504436,4468,4341,463,438,0.9696042467667758,0.9688408445499573
497,28,62,2,0.9072090628218331,0.814412329750093,4477,4332,472,429,0.9697138637695927,0.9690442925696975
135,34,57,14,0.9072090628218331,0.8143954298695573,4460,4349,455,446,0.9696868360820391,0.9692086073528745
589,17,2,14,0.9072090628218331,0.8143984044504436,4468,4341,463,438,0.9698049814446651,0.9692187480268745
489,28,3,2,0.9072090628218331,0.814412329750093,4477,4332,472,429,0.9695696878162069,0.9686463054769003
486,28,3,27,0.9072090628218331,0.8144047575997175,4473,4336,468,433,0.9693439832888274,0.968521040361772
596,35,5,3,0.9072090628218331,0.814414568628867,4478,4331,473,428,0.9694223508538373,0.9687412276435021
762,27,31,baseline,0.9072090628218331,0.814408267016887,4475,4334,470,431,0.969501142715355,0.96875577059863
306,47,5,3,0.9072090628218331,0.8144194614499238,4480,4329,475,426,0.9698633858589782,0.969354953456508
192,37,35,62,0.9072090628218331,0.8144278384641416,4483,4326,478,423,0.9695563861206842,0.9689420084055725
715,3,31,57,0.9072090628218331,0.8143962520074369,4465,4344,460,441,0.9695051311025294,0.9686750222297846
423,6,62,14,0.9072090628218331,0.8144032103667836,4472,4337,467,434,0.9698178588436801,0.9693064083411862
723,3,2,1,0.9072090628218331,0.8144032103667836,4472,4337,467,434,0.9697263380869251,0.9690195885095538
731,3,57,14,0.9072090628218331,0.81439581106656,4464,4345,459,442,0.9693589609555565,0.9686510991352751
620,35,62,1,0.9072090628218331,0.8144278384641416,4483,4326,478,423,0.9697797358024448,0.9693620397499069
686,5,2,baseline,0.9072090628218331,0.814414568628867,4478,4331,473,428,0.9695732943365242,0.9688799334576523
189,37,17,14,0.9072090628218331,0.814412329750093,4477,4332,472,429,0.969936173924909,0.9694376040674845
193,37,35,27,0.9071060762100926,0.8142174633186722,4481,4327,477,425,0.9693123731989886,0.9685069846103138
748,62,43,57,0.9071060762100926,0.8141903170582614,4457,4351,453,449,0.9695130442324018,0.9687584554945647
740,62,31,2,0.9071060762100926,0.8142074078617085,4477,4331,473,429,0.9698433378489796,0.9691174617572538
182,37,17,27,0.9071060762100926,0.8142121589321889,4479,4329,475,427,0.9696536136654703,0.9691066648179972
750,62,2,baseline,0.9071060762100926,0.8141900088592092,4464,4344,460,442,0.9695616686122077,0.9689143609959426
693,5,1,57,0.9071060762100926,0.8141928736843931,4468,4340,464,438,0.9697675160630173,0.9693946627586361
769,27,43,57,0.9071060762100926,0.8141898584023857,4458,4350,454,448,0.9692232072878526,0.968391440448639
710,3,27,14,0.9071060762100926,0.8141900088592092,4464,4344,460,442,0.9693057966031162,0.9685085919847083
717,3,43,2,0.9071060762100926,0.8141928736843931,4468,4340,464,438,0.9695662722293183,0.9685304270971467
218,37,3,57,0.9071060762100926,0.8141964739198045,4471,4337,467,435,0.9693161070082581,0.9685828360145308
807,2,baseline,57,0.9071060762100926,0.814191950115949,4467,4341,463,439,0.9693053723066083,0.9685247610552818
560,17,62,27,0.9071060762100926,0.8141928736843931,4468,4340,464,438,0.9696465491286137,0.9691844403784061
185,37,17,2,0.9071060762100926,0.8142074078617085,4477,4331,473,429,0.9698379704981547,0.969180400028982
408,6,3,27,0.9071060762100926,0.8141928736843931,4468,4340,464,438,0.9692789810638167,0.9684460752201149
573,17,27,57,0.9071060762100926,0.8141900088592092,4464,4344,460,442,0.9693698229461588,0.968803541545298
440,6,43,57,0.9071060762100926,0.8141898584023857,4458,4350,454,448,0.9694912141770702,0.9688555304407522
658,5,3,57,0.9071060762100926,0.8141894058417614,4462,4346,458,444,0.9693282631032096,0.9686980653784331
513,28,31,57,0.9071060762100926,0.814195135580183,4470,4338,466,436,0.9697066931586091,0.9689965151585195
480,28,5,2,0.9071060762100926,0.8142366970684164,4487,4321,483,419,0.9697807753288893,0.9691734275221313
496,28,62,43,0.9071060762100926,0.8141939355037936,4469,4339,465,437,0.9698113671071089,0.9691129361144042
587,17,2,1,0.9071060762100926,0.814203210042889,4475,4333,471,431,0.9700364776193775,0.9695731902375325
522,28,2,57,0.9071060762100926,0.814195135580183,4470,4338,466,436,0.9695511884884624,0.9688306359303994
317,47,3,27,0.9071060762100926,0.8142097142365492,4478,4330,474,428,0.9696207943305839,0.9689010771941534
426,6,27,2,0.9071060762100926,0.8141964739198045,4471,4337,467,435,0.9693923106610778,0.9686004015600578
526,28,baseline,14,0.9071060762100926,0.8141995654147763,4473,4335,469,433,0.9696500495748038,0.9691479994110078
519,28,43,14,0.9071060762100926,0.8141896382385012,4463,4345,459,443,0.9698389251652975,0.9692520087015937
482,28,5,1,0.9071060762100926,0.8142366970684164,4487,4321,483,419,0.9700547647988682,0.9697411549843556
485,28,3,62,0.9070030895983522,0.8140002833341057,4476,4331,473,430,0.9695515279256687,0.9687960861277017
592,17,baseline,14,0.9070030895983522,0.8139885057006156,4469,4338,466,437,0.9697740926588898,0.9693308064059111
774,27,2,14,0.9070030895983522,0.8139897734915359,4470,4337,467,436,0.9693946655066965,0.9686371337214867
735,62,27,baseline,0.9070030895983522,0.8139848167274926,4465,4342,462,441,0.9692877640015303,0.9686793467055953
430,6,27,14,0.9070030895983522,0.8139863847878966,4467,4340,464,439,0.9695002092630376,0.9688675429463951
196,37,35,2,0.9070030895983522,0.8140253821852915,4485,4322,482,421,0.9694958390090064,0.9686366765456372
230,37,27,2,0.9070030895983522,0.8140074048557693,4479,4328,476,427,0.9693884283480304,0.9684775067226247
651,5,3,62,0.9070030895983522,0.8139897734915359,4470,4337,467,436,0.9695959305552209,0.9690446058914312
778,27,1,57,0.9070030895983522,0.813983338987583,4461,4346,458,445,0.9694020058362833,0.9688568005756689
197,37,35,baseline,0.9070030895983522,0.8140253821852915,4485,4322,482,421,0.9694330643406619,0.968812380193486
479,28,5,43,0.9070030895983522,0.8140074048557693,4479,4328,476,427,0.969921408406434,0.9694233830708399
659,5,3,14,0.9070030895983522,0.8139927237742337,4472,4335,469,434,0.9696132418527433,0.969024554927804
178,37,17,35,0.9070030895983522,0.8140157710614168,4482,4325,479,424,0.9696937309002928,0.9691335140275036
172,37,28,43,0.9070030895983522,0.8140128440138742,4481,4326,478,425,0.9697852092273967,0.9692008420003069
335,47,27,2,0.9070030895983522,0.8140100552815502,4480,4327,477,426,0.9696168908027113,0.9689170325826253
465,28,35,3,0.9070030895983522,0.8140100552815502,4480,4327,477,426,0.9694303276281858,0.968646944489188
338,47,27,57,0.9070030895983522,0.8139981860519769,4475,4332,472,431,0.9694547883218665,0.9687799925756092
814,baseline,57,14,0.9070030895983522,0.81398368161095,4458,4349,455,448,0.9694017300435531,0.9688612926898509
696,3,62,27,0.9070030895983522,0.8139838014745463,4463,4344,460,443,0.9692189006782974,0.9683526937335462
667,5,62,14,0.9070030895983522,0.8140025188901931,4477,4330,474,429,0.969830736242695,0.9694650075152476
523,28,2,14,0.9069001029866117,0.8137931950188249,4475,4331,473,431,0.969714351710577,0.9690571934902581
194,37,35,31,0.9069001029866117,0.8138444253746685,4491,4315,489,415,0.9697112755608945,0.9689084934928511
749,62,43,14,0.9069001029866117,0.8137776298265799,4462,4344,460,444,0.9698427650486939,0.9692231039056708
516,28,43,baseline,0.9069001029866117,0.8137875300767443,4472,4334,470,434,0.9697651612173984,0.9691437666843984
736,62,27,1,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9696131357786163,0.9691470850812673
89,34,5,57,0.9069001029866117,0.8137773077977509,4460,4346,458,446,0.9697277170505758,0.9693179274933303
745,62,43,2,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.969778781135302,0.9690483095367728
613,35,3,57,0.9069001029866117,0.81377799806961,4463,4343,461,443,0.9691787622286496,0.968399112139181
756,62,baseline,14,0.9069001029866117,0.8137844445269523,4470,4336,468,436,0.9696409059850586,0.9691815814524747
637,35,43,baseline,0.9069001029866117,0.8137819117761087,4468,4338,466,438,0.9695593986258904,0.9689658729393065
772,27,2,1,0.9069001029866117,0.8137859181986751,4471,4335,469,435,0.9695897782558562,0.9689324281920524
551,17,3,62,0.9069001029866117,0.8137791490377587,4465,4341,463,441,0.9697591574218114,0.9691695864272049
132,34,baseline,14,0.9069001029866117,0.8137799317734533,4466,4340,464,440,0.9698283601822507,0.9693612972994334
812,baseline,1,57,0.9069001029866117,0.8137773077977509,4460,4346,458,446,0.9696077684277913,0.9691879659893452
666,5,62,57,0.9069001029866117,0.8137844445269523,4470,4336,468,436,0.9695477729015737,0.9691200819526222
555,17,3,2,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9696549501994702,0.9688423453132977
223,37,62,2,0.9069001029866117,0.813795359793132,4476,4330,474,430,0.9696815960201668,0.9690067865340314
660,5,62,27,0.9069001029866117,0.8137892801680335,4473,4333,471,433,0.969508864911799,0.9690300851054243
407,6,3,62,0.9069001029866117,0.8137808526842978,4467,4339,465,439,0.9695739095664606,0.9689001198802962
633,35,31,1,0.9069001029866117,0.8138143844715363,4483,4323,481,423,0.9699191172052912,0.9693370179279793
103,34,62,2,0.9069001029866117,0.8137775383478876,4458,4348,456,448,0.9698420437446307,0.9692395646550426
493,28,3,14,0.9069001029866117,0.8137844445269523,4470,4336,468,436,0.9695872749064596,0.9689058534890876
724,3,2,57,0.9069001029866117,0.8137773540026437,4459,4347,457,447,0.9693069422036874,0.9684337219736749
747,62,43,1,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9700267612293466,0.9696339486232697
752,62,2,57,0.9067971163748713,0.8135717918825327,4462,4343,461,444,0.969457652323295,0.9687760794824296
473,28,35,57,0.9067971163748713,0.8135764805828881,4468,4337,467,438,0.9693916742163158,0.9687381561177457
199,37,35,57,0.9067971163748713,0.8135882369181183,4475,4330,474,431,0.9692814631983879,0.968570539026558
776,27,baseline,57,0.9067971163748713,0.8135717918825327,4462,4343,461,444,0.9690329527337085,0.9683455477154835
588,17,2,57,0.9067971163748713,0.8135722279980803,4463,4342,462,443,0.9695743762926192,0.96888306613275
703,3,62,14,0.9067971163748713,0.8135753537796401,4467,4338,466,439,0.9695937666430304,0.9688917445318264
621,35,62,57,0.9067971163748713,0.813572802240173,4464,4341,463,442,0.9693339698912409,0.9686837334394505
606,35,3,62,0.9067971163748713,0.8135777455412253,4469,4336,468,437,0.969404721333934,0.9686481277701957
483,28,5,57,0.9067971163748713,0.8135764805828881,4468,4337,467,438,0.9695528644596685,0.9690546973635851
527,28,1,57,0.9067971163748713,0.8135743651253498,4466,4339,465,440,0.9698211471416163,0.9694318426727871
766,27,43,2,0.9066941297631308,0.8133659872800109,4462,4342,462,444,0.9694612588436121,0.9685674422532755
775,27,baseline,1,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9695348742877334,0.9690193175014901
765,27,31,14,0.9066941297631308,0.8133811502379195,4474,4330,474,432,0.9696513861088039,0.9689129107580531
759,62,57,14,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.9695124290024655,0.968938069445013
684,5,43,57,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.9695827773634756,0.9690780719617655
518,28,43,57,0.9066941297631308,0.8133663258280066,4455,4349,455,451,0.9696144086681401,0.9689032310540102
727,3,baseline,57,0.9066941297631308,0.8133658632563265,4456,4348,456,450,0.9692205978643289,0.9685305358971692
688,5,2,57,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9694965178834191,0.9688812133861897
353,47,2,57,0.9066941297631308,0.8133738858682369,4470,4334,470,436,0.9696431547565505,0.9689489089475379
698,3,62,43,0.9066941297631308,0.8133653039312755,4459,4345,459,447,0.9695883780773801,0.9687089191562803
707,3,27,baseline,0.9066941297631308,0.8133671332828761,4464,4340,464,442,0.9691771711167451,0.9683826282667446
609,35,3,43,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9694876500864037,0.968608706705522
214,37,3,43,0.9066941297631308,0.8133724151341002,4469,4335,469,437,0.969580528591984,0.9688385337342936
806,2,baseline,1,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9697899189186344,0.9692229367358125
566,17,62,57,0.9066941297631308,0.8133655387470015,4457,4347,457,449,0.9696891060683566,0.9692121495226694
500,28,62,57,0.9066941297631308,0.8133664912343572,4463,4341,463,443,0.9695216786663378,0.9688820643416947
798,43,2,57,0.9066941297631308,0.813365393633332,4460,4344,460,446,0.9695116652687511,0.9687026848276832
451,6,57,14,0.9066941297631308,0.8133653523039434,4458,4346,458,448,0.9694858043965944,0.9689197331418826
743,62,31,57,0.9066941297631308,0.8133738858682369,4470,4334,470,436,0.9696211337677904,0.9689042848674139
729,3,1,57,0.9066941297631308,0.8133653039312755,4459,4345,459,447,0.9695697938903339,0.9690657617829386
